Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
1,1,0,0,0,0,0,0,0,0,0,87.81576635,0,0,0,0,0,0,0,0,0,0,0,0,0.874380647,0,0,0.256191372,0.508293613,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,87.81576635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256191372,0.547393122,0.789416115,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,87.81576635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256191372,0.547393122,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,87.81576635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256191372,0.469194105,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,74.6434014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256191372,0.508293613,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,70.25261308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307429646,0.664691648,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,70.25261308,0,0,0,0,0,0,0,0,18.68542102,0,247.2438753,0,0,0,0,0.307429646,0.781990174,0.789416115,0,0,0,0,0,0,0,2.45,98,74.15730337,153.5342697,10.10666667,24.44444444
8,1,0,63.3086865,13.22655586,0,0,2849.520783,5.627376426,0,7.256556714,109.7697079,893.0426388,46.97269373,327.341969,0,0,67.54179404,0,11.95840259,819.8228474,0,1374.860802,0,0.437190324,0,0,0.307429646,0.938388209,0.827007358,0,0,0,0,0,0,0,12.6,259,249.4382022,972.3837079,131.3866667,82.22222222
9,1,117.4016163,256.4001803,238.0780054,0,0,18668.4541,16.88212928,0,1361.612239,2384.198056,2857.077372,140.9180812,6648.428268,0,0,937.370574,475.1813502,137.5216298,2606.616233,262.818535,3003.89755,111.3360324,29.728942,0,0,0.35866792,1.251184279,0.789416115,67.38165072,0,0,0,0,0,8.974527557,19.25,385,364.0449438,1688.876966,197.08,124.4444444
10,1,444.5607871,432.0817854,1274.158214,56.8136705,23.06235044,35381.45621,25.32319392,487.0121951,5345.058733,9343.59754,6465.49689,250.3793358,18556.90335,0,47.17264151,2249.871923,4118.137983,364.731279,4612.963315,1350.343507,3967.455457,311.7408907,95.30749053,44.35110567,0,0.563621018,5.317533184,1.390876012,622.2893625,39.45983396,133.7114868,30.83206668,18.60188525,15.48996536,200.4311154,23.1,469,431.4606742,1228.274157,272.88,146.6666667
11,1,1109.836613,541.2892696,2389.597758,290.3809826,161.4364531,46487.68052,25.32319392,1363.634146,8792.556682,16254.69835,9418.139711,297.3520295,24742.5378,3.29953187,141.5179245,2781.991733,11245.68615,693.5873503,5603.29063,4177.908435,4612.138085,556.6801619,204.1678811,243.1097644,0,2.971819913,37.30093131,5.413139073,2049.194907,47.35180075,160.4537842,36.99848001,22.32226231,18.58795843,580.352782,24.5,497,458.4269663,972.3837079,323.4133333,151.1111111
12,1,1200.627196,569.7781785,2971.566216,505.0104044,357.4664318,48819.39967,16.88212928,2435.060976,10400.43112,19631.21457,11036.16161,281.7298893,28642.42229,20.55953794,188.690566,2993.744384,18531.64244,956.6722073,5178.197301,6189.829634,4184.660356,712.5506073,323.9580297,478.0063611,5.18E-02,6.507260843,47.89689817,38.98211957,3254.137367,31.56786717,106.9691895,24.66565334,14.8815082,12.39197229,1735.075328,21.7,476,444.9438202,1893.589326,313.3066667,104.4444444
13,1,815.5498946,534.9584009,2843.709509,770.1408668,438.1846584,42750.19433,5.627376426,2824.670732,10646.66451,22796.97294,10317.77307,219.1350554,26977.49331,31.22048026,264.1667925,2705.322669,20590.68992,1052.339428,3741.75556,6035.763596,3029.315145,734.8178138,365.9283008,522.3574667,5.18E-02,6.763452215,37.30093131,42.44051398,3602.9365,15.78393358,53.48459474,12.33282667,7.440754102,6.195986145,2037.217755,18.9,406,391.011236,2354.192135,267.8266667,84.44444444
14,1,457.0836261,421.0027652,2147.110901,631.2630056,380.5287823,27607.32032,0,2045.45122,9835.485138,23258.00572,7889.092536,125.1896679,25414.15322,20.82159462,226.4286792,2276.341004,15047.0509,956.6722073,1667.673826,4341.037181,1275.501114,556.6801619,298.1638006,298.9593049,0,2.510675443,15.13150987,56.91314275,3143.155825,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2055.16681,15.05,287,289.8876404,1637.698876,181.92,60
15,1,151.8394238,221.5804027,1208.025435,441.8841039,201.7955664,10148.06776,0,1461.036585,7764.112542,20992.35895,4811.226024,46.97269373,19064.84778,10.41079731,132.0833962,1313.414076,5464.434949,681.6289477,329.3305456,2455.993896,175.6124722,300.6072874,162.19761,55.84954047,0,0.461144469,5.395732202,10.30000074,2243.412606,0,0,0,0,0,1639.347034,6.3,84,128.0898876,460.602809,70.74666667,22.22222222
16,1,7.82677442,37.9852119,326.2550445,119.9399711,57.6558761,571.5987871,0,389.6097561,4251.420767,14388.61332,1805.857439,0,9645.300433,0.250145015,37.73811321,305.7635271,79.20406209,310.9184674,0,1232.528302,0,100.2024291,35.41241621,0,0,0.409906195,1.329383296,1.729197204,1216.833339,0,0,0,0,0,759.8433331,0,0,0,0,0,0
17,1,0,0,22.04425976,0,0,1.423321484,0,0,1144.347476,4526.902755,678.8442199,0,1156.984546,0,0,2.738180839,0,35.87520777,0,480.3235294,0,0,0.437190324,0,0,0.461144469,0.938388209,0.751824871,372.5808922,0,0,0,0,0,89.74527557,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,14.48431757,210.7578392,622.8230949,0,0,0,0,0,0,0,0,9.062708102,0,0,0,0,0,0.461144469,0.977487718,0.789416115,15.85450605,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,8.781576635,0,0,0,0,0,0,0,0,0,0,0.462138085,0,0,0,0,0.35866792,0.938388209,0.827007358,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35866792,0.781990174,0.827007358,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35866792,0.625592139,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307429646,0.586492631,0.639051141,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.586492631,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.508293613,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35866792,0.586492631,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35866792,0.508293613,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.469194105,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.508293613,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409906195,0.508293613,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.310690423,0,0.437190324,0,0,0.35866792,0.586492631,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,3.165434325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03516442,0,270.3507795,0,0.437190324,0,0,0.35866792,0.821089683,0.751824871,0,0,0,0,0,0,0,2.45,56,80.8988764,102.3561798,10.10666667,20
32,1,0,148.7754133,17.63540781,0,0,2400.912017,2.813688213,0,0,74.6434014,810.6586315,46.97269373,355.5611043,0,0,59.32725152,0,11.95840259,588.5907623,9.062708102,1742.260579,0,0.874380647,0,0,0.409906195,0.938388209,0.751824871,0,0,0,0,0,0,0,12.6,196,256.1797753,818.8494382,121.28,77.77777778
33,1,87.65987351,576.1090471,158.7186703,0,0,15183.15857,14.06844106,0,854.6323283,2520.312494,1828.924961,156.5402214,4526.349296,0,0,601.4870577,6018.820362,131.5424285,2102.109865,969.7097669,3597.744989,122.4696356,30.16613232,0,0,0.409906195,1.094786244,0.789416115,91.1634098,0,0,0,0,0,0,19.6,329,377.5280899,1637.698876,227.4,120
34,1,406.9922699,1008.190832,767.1402397,25.25052022,11.53117522,29158.20183,28.13688213,487.0121951,4012.415129,8944.035803,4290.559099,281.7298893,12410.77569,0,47.17264151,1445.759483,17581.27973,304.9392661,3585.265159,3316.951165,4635.244989,345.1417004,97.49344215,13.14106835,0,0.409906195,1.954975435,1.16532855,519.2350732,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,98.71980312,23.1,455,438.2022472,2200.657865,288.04,144.4444444
35,1,629.2726634,1232.93667,1556.324739,189.3789017,46.12470088,38854.75149,39.39163498,1363.634146,7119.517217,15538.99986,6699.467471,359.9468635,16773.454,1.524693427,141.5179245,2416.900954,25263.21331,526.169714,4407.423684,5356.060488,4877.867483,545.5465587,141.2124745,100.2006461,0,0.614859292,4.496443501,2.180292127,1105.851797,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,565.3952361,24.5,490,465.1685393,2712.438764,318.36,153.3333333
36,1,613.6191145,1308.907093,2213.24368,347.1946531,103.780577,40139.85998,33.76425856,2045.45122,9082.271829,19784.89216,8531.687793,359.9468635,19482.49099,6.348918725,188.690566,3026.602554,27322.26079,735.4417593,4323.339289,7594.54939,4406.486637,668.0161943,148.2075197,220.1128948,0,0.81981239,6.764215007,3.871898087,1553.741593,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2019.2687,23.8,469,451.6853933,2814.794944,318.36,146.6666667
37,1,601.0962755,1234.519387,1931.077155,391.3830634,92.24940176,31262.9837,16.88212928,1948.04878,9712.382837,22169.09021,9012.810395,297.3520295,19685.66876,12.43578077,264.1667925,2893.34442,25184.00925,843.0673827,3279.29139,8890.516648,3285.801782,723.6842105,132.9058584,225.0407954,0,0.81981239,5.395732202,7.142336277,1629.050497,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2303.462073,20.65,406,391.011236,2610.082584,282.9866667,126.6666667
38,1,707.5404076,940.1339945,1340.290993,479.7598842,69.18705132,17933.33482,2.813688213,1461.036585,8698.394219,21229.46151,7246.497279,172.1623616,19138.21753,8.123757168,226.4286792,2174.115586,18214.86921,783.2753697,1803.143129,8292.377913,1471.9098,601.2145749,109.7347712,90.34484488,0,0.512382744,3.597154801,3.533576895,1573.559726,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2432.096968,15.05,287,289.8876404,1688.876966,212.24,88.88888889
39,1,386.6426564,466.9015629,714.2340162,340.882023,63.42146371,5631.33906,0,974.0243902,6800.833434,16526.92723,4419.07815,62.59483395,16101.83858,2.287040141,132.0833962,1216.66502,7365.117328,585.961727,469.4712032,7485.796892,226.4476615,334.0080972,65.57854853,0,0,0.409906195,1.954975435,1.503649742,939.3794835,0,0,0,0,0,616.2508922,6.65,112,128.0898876,511.7808989,85.90666667,33.33333333
40,1,61.04884048,74.38770664,202.8071898,107.3147109,23.06235044,278.841564,0,292.2073171,3534.403854,12267.86256,1763.017756,0,8098.89182,0,37.73811321,336.7962432,158.4081242,292.9808635,25.69245391,5646.067148,0,100.2024291,19.23637423,0,0,0.35866792,1.172985261,0.52627741,531.1259527,0,0,0,0,0,167.5245144,0,0,0,0,0,0
41,1,0,0,22.04425976,0,0,9.468182046,0,0,840.1480107,5058.188142,672.2534993,0,1140.053065,0,0,3.650907786,0,29.89600648,0,2156.924528,0,0,1.311570971,0,0,0.409906195,1.094786244,0.789416115,166.4723135,0,0,0,0,0,8.974527557,0,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,7.256556714,298.5736056,599.7555729,0,0,0,0,0,0,0,0,81.56437292,0,0,0.437190324,0,0,0.35866792,1.52488084,0.977372333,7.927253026,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,1.563980348,1.014963576,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.977487718,0.827007358,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.664691648,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.625592139,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.586492631,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.547393122,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.821089683,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.508293613,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.547393122,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.508293613,0.639051141,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,0.547393122,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.242761693,0,0.437190324,0,0,0.409906195,0.625592139,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,1.582717162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02109865,0,261.1080178,0,0.437190324,0,0,0.35866792,0.781990174,0.714233628,0,0,0,0,0,0,0,0.35,98,47.19101124,153.5342697,0,20
56,1,0,183.5951908,17.63540781,0,0,1248.474249,11.25475285,0,0,57.08024813,846.9075947,62.59483395,186.2462927,0,0,25.5563545,0,11.95840259,670.3394792,9.062708102,1545.851893,0,1.748761294,0,0,0.35866792,3.206159714,0.751824871,0,0,0,0,0,0,0,2.45,224,182.0224719,665.3151685,50.53333333,80
57,1,144.0126493,675.8202284,92.58589099,6.312630056,11.53117522,13387.53171,47.83269962,0,586.6580553,3938.537121,2586.857828,187.7845018,3849.09005,0,0,375.130775,2217.455605,107.6256233,2702.379016,1558.785794,3163.335189,77.93522267,22.2967065,0,0,0.409906195,3.675353819,1.014963576,31.7090121,0,0,0,0,0,0,3.85,357,262.9213483,1228.274157,171.8133333,117.7777778
58,1,485.2600141,1101.571145,414.4320835,265.1304623,190.2643911,32081.90117,70.34220532,487.0121951,3259.173024,17198.71784,6884.007647,313.0804428,10847.43559,0,47.17264151,886.257865,6969.14004,209.2720453,4720.404486,5618.879023,3948.969933,200.4048583,72.5735937,8.213167716,0,0.512382744,3.63625431,8.420438558,277.4538559,0,0,0,0,0,35.89811023,4.55,462,316.8539326,2456.548315,247.6133333,124.4444444
59,1,890.686929,1340.561437,925.8589099,1054.209219,553.4964106,49841.15431,70.34220532,1558.439024,6627.021624,27600.49536,11540.35174,359.9468635,15447.15464,2.024983458,141.5179245,1503.261281,11404.09427,370.7104803,5439.793196,8600.509989,4424.97216,300.6072874,150.8306616,68.99060882,0,1.229718585,16.89098776,38.2302947,939.3794835,0,0,0,0,0,80.77074801,4.9,497,370.7865169,3019.507303,227.4,104.4444444
60,1,1305.505973,1392.791103,1327.064438,2032.666878,812.947853,54575.38278,56.27376426,2337.658537,8568.035361,31574.15879,13702.10809,344.3247232,16175.20833,3.049386855,188.690566,2022.602913,13700.75394,466.377701,5038.056644,9896.477248,4080.679287,367.4089069,198.0472166,180.6896898,0,2.408198895,31.436005,98.15073694,1692.468521,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,83.7622572,6.65,476,370.7865169,2610.082584,262.7733333,102.2222222
61,1,1577.877723,1312.072528,1622.457518,2051.604768,853.3069663,45182.84826,22.5095057,2629.865854,9907.935522,33431.46225,13497.79575,266.1077491,15876.0855,2.787330172,264.1667925,1852.835701,11483.29833,412.5648894,3846.861053,10494.61598,3061.664811,367.4089069,185.8058875,193.8307581,0,2.459437169,37.69192639,112.660957,2136.39469,0,0,0,0,0,320.0914829,4.2,357,289.8876404,1740.055056,232.4533333,88.88888889
62,1,1211.58468,1038.262459,1357.926401,1792.786936,697.6361008,29726.95586,2.813688213,1948.04878,9958.616236,34287.66597,11059.22914,156.5402214,15729.346,2.024983458,226.4286792,1383.694051,7127.548164,334.8352725,1849.856681,10304.29911,1367.928731,267.2064777,117.604197,82.13167716,0,1.229718585,32.84358732,62.51423804,2477.266571,0,0,0,0,0,676.0810759,3.5,140,128.0898876,1330.630337,111.1733333,51.11111111
63,1,582.3120169,565.030027,762.7313877,1230.962861,443.950246,11224.14828,0,974.0243902,8481.129456,36210.83125,7246.497279,46.97269373,12901.78864,0.762346714,132.0833962,801.374259,2930.206119,269.0640583,392.3938415,9198.648724,221.8262806,144.7368421,47.21655494,6.570534173,0,0.461144469,8.797389459,24.20876085,2948.938126,0,0,0,0,0,580.352782,1.05,28,26.96629213,255.8904494,15.16,20
64,1,82.96380885,87.04944394,229.2603015,258.8178323,98.01498937,712.8037387,0,194.804878,5402.996004,30801.38005,2827.419129,0,6597.633824,0,37.73811321,173.4181198,79.20406209,185.3552402,18.68542102,6661.090455,4.621380846,44.53441296,9.180996794,0,0,0.35866792,1.251184279,3.646350625,2457.448438,0,0,0,0,0,344.0235563,0,0,0,0,0,0
65,1,0,0,22.04425976,0,0,7.302258048,0,0,1651.327386,12746.45849,738.1607051,0,1089.258621,0,0,1.825453893,0,41.85440907,0,2510.370144,0,0,0.437190324,0,0,0.409906195,1.016587226,0.902189845,959.1976161,0,0,0,0,0,17.94905511,0,0,0,0,0,0
66,1,0,0,0,0,0,0,0,0,36.22519185,1532.385123,639.2998964,0,5.643827052,0,0,0,0,0,0,90.62708102,0,0,0.437190324,0,0,0.461144469,1.446681822,0.939781089,67.38165072,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,245.8841458,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,1.094786244,0.864598602,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,0,0,215.1486276,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.781990174,0.789416115,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,0,0,0,0,0,0,0,0,0,210.7578392,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.625592139,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0,0,210.7578392,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.586492631,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0,0,201.9762626,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.307429646,0.547393122,0.639051141,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,0,0,193.194686,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.508293613,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0,0,193.194686,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.586492631,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0,0,171.2407444,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,0.547393122,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,0,0,0,0,0,158.0683794,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.586492631,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,0,0,0,0,0,0,0,0,158.0683794,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,0.625592139,0.639051141,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,0,0,0,0,0,0,158.0683794,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,0.586492631,0.676642384,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0,0,0,0,0,0,0,0,0,158.0683794,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.703791157,0.639051141,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0,1.582717162,0,0,0,0,0,0,0,158.0683794,0,0,0,0,0,0,0,0,28.02813154,0,27.72828508,0,0.437190324,0,0,0.409906195,0.821089683,0.751824871,0,0,0,0,0,0,0,0,49,6.741573034,153.5342697,0,4.444444444
80,1,0,126.617373,17.63540781,6.312630056,0,1523.428008,5.627376426,0,0,136.1144378,1028.152411,46.97269373,242.6845633,0,0,51.112709,0,11.95840259,964.6348604,9.062708102,256.486637,0,4.371903235,0,0,0.35866792,1.055686735,0.827007358,0,0,0,0,0,0,0,0.7,175,47.19101124,1074.739888,35.37333333,20
81,1,31.30709768,485.8941689,238.0780054,0,0,7748.882516,14.06844106,0,115.8745406,5167.95785,3542.512313,125.1896679,4509.417815,0,0,781.2942662,1187.931864,119.5840259,3246.591903,1323.155383,859.5768374,89.06882591,86.12649373,0,0,0.409906195,1.954975435,0.751824871,79.27253026,0,0,0,0,0,5.983018371,1.75,273,101.1235955,2098.301685,65.69333333,48.88888889
82,1,144.0126493,775.5314096,921.450058,12.62526011,11.53117522,12939.92475,22.5095057,584.4146341,1166.059554,20232.75257,8587.708918,219.1350554,12969.51457,0,94.34528302,2175.028313,4910.092559,251.1264544,4647.99848,5283.558824,1407.210468,256.0728745,258.8166715,18.06896898,0,0.512382744,2.580567575,1.278102281,697.5982663,15.78393358,53.48459474,12.33282667,7.440754102,6.195986145,248.2952624,3.15,364,148.3146067,2558.904494,75.8,91.11111111
83,1,295.8520731,929.0549744,1490.19196,113.627341,23.06235044,13892.9626,25.32319392,1948.04878,2375.572061,29787.10795,12459.75726,281.7298893,19527.6416,0.512201698,320.7739623,2943.544402,9028.230542,442.4608959,4662.012546,8437.381243,1612.861915,467.611336,437.6275138,137.9812176,0,0.563621018,2.854264136,3.120073216,2318.72151,31.56786717,106.9691895,24.66565334,14.8815082,12.39197229,466.6754329,5.25,406,175.2808989,2405.370225,85.90666667,108.8888889
84,1,369.4237526,891.0697625,1459.329996,290.3809826,51.89028849,13000.27424,25.32319392,3506.487805,3461.982266,34204.24099,13524.15863,281.7298893,24770.75693,1.274548412,575.5062264,3377.089702,8949.02648,633.7953373,3767.448014,9950.853496,1347.132517,690.2834008,626.0565433,313.7430068,0,0.614859292,3.167060205,3.683941869,3801.117826,31.56786717,106.9691895,24.66565334,14.8815082,12.39197229,601.2933463,6.65,357,155.0561798,1688.876966,85.90666667,122.2222222
85,1,361.5969782,743.8770664,1190.390027,321.9441328,98.01498937,11417.35958,14.06844106,3603.890244,4475.942087,36254.73914,13362.68598,203.5129151,26621.93221,2.787330172,518.8990566,4106.358532,7206.752226,735.4417593,2043.717925,10340.54994,963.5579065,757.0850202,682.454095,326.8840751,0,0.563621018,3.714453327,2.443430831,4177.662345,23.67590038,80.22689211,18.49924001,11.16113115,9.293979217,562.4037269,5.95,259,114.6067416,767.6713483,101.0666667,95.55555556
86,1,322.4631061,477.9805831,749.5048319,265.1304623,98.01498937,8264.144201,2.813688213,3116.878049,4903.272649,38371.09911,11003.20801,109.5675277,22688.18475,1.774838443,396.2501887,3433.678773,3563.795593,687.608149,903.907242,10132.10766,526.8374165,656.8825911,552.1713786,133.053317,0,0.461144469,3.753552836,3.232846946,4482.861586,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,744.8857872,4.2,147,60.6741573,307.0685393,101.0666667,48.88888889
87,1,151.8394238,253.234746,273.348821,176.7536416,40.35911327,3335.56692,0,2045.45122,4838.078822,39451.23303,6808.214361,31.35055351,17580.52127,0.512201698,245.2977358,2072.802895,1029.52374,496.2737075,334.0019008,8953.955605,53.14587973,434.2105263,273.2439522,1.642633543,0,0.409906195,1.681278874,3.27043819,3725.808922,0,0,0,0,0,403.85374,1.05,49,13.48314607,102.3561798,35.37333333,15.55555556
88,1,17.21890372,53.81238352,66.13277928,44.18841039,11.53117522,196.3203966,0,584.4146341,3780.666048,33567.57669,2603.33463,0,8601.192428,0,56.60716981,503.8252744,0,233.1888505,9.342710512,6434.522752,0,133.6032389,55.96036141,0,0,0.409906195,0.860189192,0.939781089,2124.503811,0,0,0,0,0,215.3886614,0,0,0,0,0,0
89,1,0,0,22.04425976,0,0,2.784759425,0,0,1296.418412,14182.24627,757.9328669,0,1298.080222,0,0,7.301815572,0,35.87520777,0,2365.366815,0,0,0.437190324,0,0,0.409906195,0.860189192,0.676642384,768.9435435,0,0,0,0,0,17.94905511,0,0,0,0,0,0
90,1,0,0,0,0,0,0,0,0,28.96863514,1782.660057,645.890617,0,0,0,0,0,0,0,0,90.62708102,0,0,0.437190324,0,0,0.461144469,0.977487718,1.240511038,39.63626513,0,0,0,0,0,0,0,0,0,0,0,0
91,1,0,0,0,0,0,0,0,0,0,368.8262187,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.409906195,0.781990174,0.751824871,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,0,0,0,0,0,0,0,0,0,298.5736056,0,0,0,0,0,0,0,0,0,0,0,0,0.437190324,0,0,0.35866792,0.664691648,0.714233628,0,0,0,0,0,0,0,0,0,0,0,0,0
