Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
26,1,0,0,0,0,0,11.41102666,1.929595828,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22E-02,1.2194641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,11.41102666,0,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22E-02,1.2194641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,9.128821332,0,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,8.22E-02,1.27618336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,10.269924,0,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,1.417981511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,0,0,0,0,11.41102666,0,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,0.123326801,1.559779662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,0.116474251,0,0,0,9.128821332,1.929595828,0,0,101.7738513,0,0,0,0,0,0,0,0,45.40456075,0,30,0,0.410060142,0,0,0.123326801,1.928454855,0,0,0,0,0,0,0,0,2.45,56,80.8988764,102.3561798,12.31985112,20
32,1,0,23.87722155,59.57645742,0,0,251.0425866,7.718383312,0,47.51893249,203.5477026,656.3353299,46.93531132,236.0149869,0,0,95.73463209,0,25.98083065,565.1903624,4.296662407,356.6666667,0,2.460360853,0,3.55E-02,0.164435734,2.52400709,0,0,0,0,0,0,0,0,12.6,196,256.1797753,818.8494382,167.6816377,77.77777778
33,1,24.948,119.502582,127.6638373,0,0,2576.609821,40.52151239,0,760.4316392,4561.649407,794.957878,156.5195065,6165.891533,0,5.021389837,1135.043496,6018.823398,230.9407169,1453.647173,589.8703676,1150,3.00677892,59.45872061,0,0,0.123326801,2.665805241,0,90.88707854,0,0,0,0,0,42.35053749,19.6,329,377.5280899,1637.698876,278.8424318,120
34,1,129.492,227.0083161,297.8822871,58.41987503,61.98355687,6468.130159,81.04302477,487.0121951,2973.805591,17345.17209,1728.538304,281.7659225,16486.63023,0.609737511,99.42351878,2788.661989,17581.31666,476.3152285,2395.22206,2261.272044,2593.333333,7.817625191,218.5620558,28.09538498,0,0.123326801,3.374795997,0,519.8740892,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,296.4537625,23.1,455,438.2022472,2200.657865,341.1,144.4444444
35,1,129.492,356.644158,438.3125082,239.5214876,180.7853742,9951.771056,86.83181226,1363.634146,5404.457984,24316.6809,3807.876526,360.0256758,23793.26087,4.268162574,211.4005122,4090.161657,25263.23354,767.8778836,3031.411832,4215.025821,3860,7.216269407,333.3788956,198.8774442,0,0.164435734,5.586847154,0,1108.822358,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,694.5488149,24.5,490,465.1685393,2712.438764,365.2694789,153.3333333
36,1,118.8,593.4363112,502.1444268,379.7291877,247.9342275,12396.75299,57.88787484,2045.45122,7373.415142,26486.6448,5576.021272,360.0256758,25096.26027,7.926587638,379.6170717,3769.011422,27322.28206,1010.365636,2975.138226,5077.427347,3965,7.216269407,270.6396938,457.7338002,0,0.164435734,7.486942379,0,1552.351301,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,1264.163544,23.8,469,451.6853933,2814.794944,356.5233251,146.6666667
37,1,219.78,748.3470656,476.6116594,420.6231002,315.0830808,10992.47798,21.22555411,1948.04878,8527.642503,26130.43633,6153.143718,297.376792,24309.54365,10.36553768,297.7684174,3232.56993,25184.03505,1021.912672,2253.223241,4709.141998,3106.666667,6.614913623,172.2252597,510.7677853,0,0.164435734,7.458582749,0,1628.696447,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,1499.209027,20.65,406,391.011236,2610.082584,313.3568238,126.6666667
38,1,177.012,926.7856188,370.2251283,303.7833501,222.1077455,6015.07157,3.859191656,1461.036585,8554.802308,25170.8543,6342.688834,172.1817274,22868.86884,9.755800169,252.5759088,2214.775303,18214.86718,897.7820368,990.836206,4078.760242,1400,13.22982725,105.3854565,266.4326396,0,0.164435734,6.154039758,0,1570.528717,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,1096.878921,15.05,287,289.8876404,1688.876966,229.939206,88.88888889
39,1,43.956,668.6786776,212.7730622,157.7336626,92.97533531,1695.72291,1.929595828,974.0243902,7441.314655,24978.21094,5182.785881,62.59753227,20203.86627,5.487637595,202.3620104,1095.737208,7365.122914,643.7472483,410.5694258,2987.407991,131.6666667,8.418980975,52.89775834,42.30091671,0,0.123326801,3.488234517,0,937.9546505,0,0,0,0,0,542.0868799,6.65,112,128.0898876,511.7808989,93.10421836,33.33333333
40,1,4.752,131.8488526,85.10922489,29.20993751,20.66118562,86.36531561,0,292.2073171,4806.985176,18064.85861,3007.260585,0,9947.048302,1.829212532,65.78020687,259.7341613,158.3969809,346.4110753,68.01918753,2002.858491,0,2.405423136,15.17222526,0,0,0.164435734,2.268770418,0,530.7805386,0,0,0,0,0,196.9299993,0,0,0,0,0,0
41,1,0,0.465897006,59.57645742,0,0,12.01547312,0,0,1452.963765,7305.908612,1369.251292,0,1352.169196,0,1.506416951,1.116655895,0,60.62193818,0,716.3150041,0,0,8.201202843,0,3.55E-02,0.164435734,2.382208939,0,167.2322245,0,0,0,0,0,14.82268812,0,0,0,0,0,0
42,1,0,0.116474251,0,0,0,9.128821332,0,0,27.1598052,875.9820774,667.6514563,0,0,0,0,0,0,0,0,25.16616553,0,0,8.201202843,0,0,0.123326801,2.183691527,0,10.90644942,0,0,0,0,0,2.117526875,0,0,0,0,0,0
43,1,0,0.116474251,0,0,0,10.269924,0,0,0,261.7041891,0,0,0,0,0,0,0,0,0,0.613808915,0,0,1.230180426,0,0,0.123326801,1.531420032,0,0,0,0,0,0,0,2.117526875,0,0,0,0,0,0
44,1,0,0,0,0,0,10.269924,1.929595828,0,0,189.008581,0,0,0,0,0,0,0,0,0,0.613808915,0,0,0.410060142,0,0,0.123326801,1.361262251,0,0,0,0,0,0,0,2.117526875,0,0,0,0,0,0
45,1,0,0,0,0,0,11.41102666,0,0,0,101.7738513,0,0,0,0,0,0,0,0,0,0.613808915,0,0,0.410060142,0,0,8.22E-02,1.30454299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,11.41102666,0,0,0,32.71302364,0,0,0,0,0,0,0,0,0,1.227617831,0,0,0.410060142,0,0,0.123326801,2.070253006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0.613808915,0,0,0.410060142,0,0,8.22E-02,1.2194641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0.613808915,0,0,0.410060142,0,0,8.22E-02,1.361262251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,11.99612358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,11.99612358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,11.96776395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,0,0,0,0,0,10.269924,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,12.08120248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,9.128821332,0,0,0,29.07824323,0,0,0,0,0,0,0,0,0,0,0,0,0.410060142,0,0,8.22E-02,12.194641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0,0,0,0,0,11.41102666,0,0,0,25.44346283,0,0,0,0,0,0.148887453,0,0,0,0,0,0,0.410060142,0,0,0.123326801,12.33643915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0,0.116474251,0,0,0,9.128821332,0,0,0,14.53912162,0,0,0,0,0,0,0,0,96.24364421,0,88.33333333,0,0.410060142,0,0,0.123326801,12.73347397,0,0,0,0,0,0,0,0,0.35,98,47.19101124,153.5342697,13.35434243,20
56,1,0,45.42495807,59.57645742,5.841987503,0,1557.60514,7.718383312,0,13.5799026,69.06082768,678.9675826,62.59753227,98.33957788,0,0,11.09211523,0,20.20731273,1077.788569,3.069044576,578.3333333,0,3.690541279,0,0,0.123326801,13.24394731,0,0,0,0,0,0,0,0,2.45,224,182.0224719,665.3151685,170.3148883,80
57,1,162.756,193.1143089,340.4368995,0,0,11292.51277,46.31029987,0,848.6902795,2769.702668,896.8030154,187.8439484,1971.708536,0,0,367.9753394,2217.4455,297.336173,1440.323827,265.1654514,618.3333333,3.00677892,80.781848,0,0,0.123326801,13.55590325,0,32.71934827,0,0,0,0,0,101.64129,3.85,357,262.9213483,1228.274157,277.3377171,117.7777778
58,1,553.608,275.3451304,1246.850145,75.94583753,20.66118562,23342.24455,88.76140808,487.0121951,2681.869865,10250.08074,2464.086519,313.0390129,7808.162483,0.609737511,147.1267222,1467.136959,6969.167873,805.4057501,1896.648428,804.089679,621.6666667,10.22304833,291.5527611,7.891962072,0,0.123326801,14.43505178,0,276.2967187,0,0,0,0,0,779.2498899,4.55,462,316.8539326,2456.548315,336.9620347,124.4444444
59,1,724.68,264.2800766,1493.666897,338.8352752,61.98355687,28524.64192,104.1981747,1558.439024,4426.769356,16643.65947,5641.088999,360.0256758,16437.46044,4.877900085,165.2037256,2635.903463,11404.09628,1405.851614,2273.558874,1475.596632,810,15.0338946,492.0721706,156.5765275,0,0.123326801,17.80984778,0,941.5901336,0,0,0,0,0,1556.382253,4.9,497,370.7865169,3019.507303,361.1315136,104.4444444
60,1,771.012,228.8719041,1851.125641,537.4628502,92.97533531,30298.84284,84.90221643,2337.658537,5703.194388,20707.34396,8204.191624,344.3634548,19874.42869,9.755800169,276.67858,3133.48533,13700.74027,1859.072771,2217.460575,1864.137676,753.3333333,22.25016401,513.8053581,414.1701695,0,0.123326801,20.98612637,0,1690.499661,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2236.10838,6.65,476,370.7865169,2610.082584,352.9496278,102.2222222
61,1,679.536,203.0146203,1966.023095,607.5667003,108.4712245,28729.09094,38.59191656,2629.865854,7441.314655,22481.1168,9929.900896,266.1037016,24250.5399,11.5850127,265.6315224,3093.360161,11483.29477,2035.165067,1663.139258,2052.577013,655,28.86507763,394.0677966,494.3525042,0,0.164435734,20.53237228,0,2137.664087,0,0,0,0,0,2426.685798,4.2,357,289.8876404,1740.055056,311.2878412,88.88888889
62,1,482.328,183.446946,1672.396269,438.1490627,82.6447425,19737.09468,5.788787484,1948.04878,7522.79407,19660.52721,9955.36218,156.5195065,23099.96684,9.755800169,266.1336614,2676.549737,7127.564854,1804.22435,806.5883552,1822.398669,505,13.83118303,242.345544,270.8521383,0,0.164435734,18.43375965,0,2475.764019,0,0,0,0,0,2117.526875,3.5,140,128.0898876,1330.630337,230.5034739,51.11111111
63,1,291.06,175.8761197,1021.310699,251.2054626,36.15707484,7586.802863,1.929595828,974.0243902,7108.639221,16821.76371,8441.830277,46.93531132,15886.75881,3.658425064,184.787146,1249.389059,2930.231914,1301.928291,288.2050111,1316.620123,100,7.817625191,131.2192455,41.66955974,0,0.123326801,14.83208661,0,2948.376828,0,0,0,0,0,1581.792575,1.05,28,26.96629213,255.8904494,99.78138958,20
64,1,36.828,48.10386585,289.3713646,75.94583753,5.165296406,519.0366339,1.929595828,194.804878,4793.405273,11089.71501,4885.737563,0,6721.510148,0.609737511,205.3748443,388.8195828,79.19849044,620.6531766,16.30356815,789.972074,3.333333333,3.608134704,42.64625478,0,0,0.164435734,13.01707027,0,2457.586604,0,0,0,0,0,614.0827937,0,0,0,0,0,0
65,1,0,0.232948503,21.27730622,0,0,18.51141642,0,0,1561.581533,4434.432093,1830.383442,0,929.3090109,0,2.008555935,6.32771674,0,60.62193818,0,195.805044,5,0,4.920721706,0,0,0.205544668,2.325489678,0,959.7675493,0,0,0,0,0,99.52376311,0,0,0,0,0,0
66,1,0,0.116474251,0,0,0,11.41102666,0,0,40.73970781,425.2693073,698.7708038,0,0,0,0,0,0,0,0,3.069044576,0,0,4.510661564,0,3.55E-02,0.164435734,2.49564746,0,69.07417969,0,0,0,0,0,2.117526875,0,0,0,0,0,0
67,1,0,0.116474251,0,0,0,11.41102666,0,0,0,152.660777,0,0,0,0,0,0,0,0,0,0.613808915,0,0,3.280481137,0,0,0.123326801,2.013533746,0,0,0,0,0,0,0,2.117526875,0,0,0,0,0,0
68,1,0,0,0,0,0,9.128821332,0,0,0,94.50429051,0,0,0,0,0,0,0,0,0,0.613808915,0,0,3.280481137,0,0,0.123326801,1.474700772,0,0,0,0,0,0,0,2.117526875,0,0,0,0,0,0
69,1,0,0,0,0,0,9.128821332,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0.613808915,0,0,4.510661564,0,0,0.123326801,1.389621881,0,0,0,0,0,0,0,2.117526875,0,0,0,0,0,0
70,1,0,0,0,0,0,10.269924,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0.613808915,0,0,4.510661564,0,0,0.123326801,2.041893376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,11.41102666,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0.613808915,0,0,4.510661564,0,0,8.22E-02,1.24782373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,11.41102666,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0.613808915,0,0,4.510661564,0,0,0.123326801,1.361262251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,9.128821332,1.929595828,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,8.22E-02,1.27618336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,10.269924,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,8.22E-02,1.24782373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,0,10.269924,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,8.22E-02,1.2194641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,0,0,0,0,10.269924,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,8.22E-02,1.30454299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,0,0,10.269924,0,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,8.22E-02,1.474700772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0,0,0,0,0,11.41102666,1.929595828,0,0,14.53912162,0,0,0,0,0,0,0,0,0,0,0,0,4.510661564,0,0,0.123326801,1.616498923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0,3.610701795,0,0,0,9.128821332,1.929595828,0,0,14.53912162,0,0,0,0,0,0,0,0,15.25172504,0,170,0,4.510661564,0,0,0.123326801,1.928454855,0,0,0,0,0,0,0,0,0,49,6.741573034,153.5342697,0,4.444444444
80,1,0,231.3178634,17.02184498,0,0,825.0172278,3.859191656,0,27.1598052,101.7738513,690.283709,46.93531132,408.1092482,0,0,43.62402364,0,25.98083065,306.9628798,1.841426746,810,0,7.381082559,0,0,0.164435734,2.750884132,0,0,0,0,0,0,0,0,0.7,175,47.19101124,1074.739888,9.780645161,20
81,1,210.276,682.0732165,123.4083761,0,0,7513.484915,13.5071708,0,353.0560144,2773.337448,1043.912658,125.1950645,4971.065662,0,0,1035.065571,1187.939946,280.0156192,853.2200663,338.2087123,1863.333333,4.810846272,110.3061782,0,0,0.164435734,3.006120804,0,79.98062911,0,0,0,0,0,48.70311812,1.75,273,101.1235955,2098.301685,25.20397022,48.88888889
82,1,835.164,1026.25463,697.8956441,128.5237251,5.165296406,16479.71523,25.08474576,584.4146341,1833.179585,8458.134,4065.318401,219.1170387,17238.928,0,161.1866138,3194.603629,4910.081943,663.954561,1255.374747,895.5472074,2288.333333,259.7856987,266.5390924,6.313569658,0,0.164435734,6.040601238,0,698.0127631,15.78393358,53.48459474,12.33282667,7.440754102,6.195986145,453.1507512,3.15,364,148.3146067,2558.904494,55.01612903,91.11111111
83,1,1585.98,1120.598773,1374.513982,461.5170127,30.99177844,23394.94001,23.15514993,1948.04878,3557.719949,11874.82758,9610.220326,281.7659225,30023.07313,0.609737511,192.3192308,4580.224708,9028.253803,1143.156548,1562.512934,1989.968503,2093.333333,440.7937896,280.4811372,160.9960263,0,0.123326801,26.23265796,0,2319.438244,31.56786717,106.9691895,24.66565334,14.8815082,12.39197229,1060.880964,5.25,406,175.2808989,2405.370225,129.6875931,108.8888889
84,1,2076.624,1279.003755,1872.402947,701.0385003,46.48766766,26325.43173,17.36636245,3506.487805,4555.767704,15098.8778,14510.10305,281.7659225,36705.24744,1.829212532,255.5887427,4825.59123,8949.055313,1579.057152,1716.783256,2641.833571,1936.666667,567.0785043,373.9748496,424.903238,0,0.164435734,52.5503948,0,3799.079883,31.56786717,106.9691895,24.66565334,14.8815082,12.39197229,2032.8258,6.65,357,155.0561798,1688.876966,245.926799,122.2222222
85,1,2076.624,1386.393015,1889.424792,887.9821004,67.14885328,24267.00423,9.64797914,3603.890244,5709.995066,14902.59966,15899.15756,203.5061693,37895.15634,2.438950042,310.3218919,3924.971028,7206.763344,1743.602412,1212.950409,2886.743329,1200,593.5381588,357.1623838,498.772003,0,0.205544668,61.56875722,0,4177.170129,23.67590038,80.22689211,18.49924001,11.16113115,9.293979217,2752.784937,5.95,259,114.6067416,767.6713483,251.0992556,95.55555556
86,1,1545.588,1023.80867,1540.47697,858.7721629,72.31414969,18101.96977,1.929595828,3116.878049,5547.036235,13761.27861,14408.25791,109.5841951,34531.94277,1.829212532,236.5074613,2647.44224,3563.782427,1561.736598,681.76964,3493.800346,616.6666667,503.3347912,277.2006561,276.534351,0,0.164435734,42.68124349,0,4482.550713,7.891966792,26.74229737,6.166413336,3.720377051,3.097993072,2613.028163,4.2,147,60.6741573,307.0685393,162.6032258,48.88888889
87,1,692.604,412.7847472,944.7123962,660.1445878,41.32237125,7566.749268,0,2045.45122,4338.510716,10646.2718,11092.63288,31.32444191,25632.21097,1.219475021,348.9865937,1474.730219,1029.542965,1120.062477,281.7186453,3545.974104,126.6666667,290.4548436,184.1170038,48.29880788,0,0.123326801,12.79019323,0,3726.37022,0,0,0,0,0,1962.947413,1.05,49,13.48314607,102.3561798,49.37344913,15.55555556
88,1,45.144,59.86776525,276.6049809,233.6795001,5.165296406,525.1662758,1.929595828,584.4146341,2634.329479,6916.987109,6704.804879,0,11584.40227,0,235.0010444,423.1381406,0,551.3709615,40.14534522,3082.548373,3.333333333,103.4331948,68.0699836,0,0,0.164435734,2.750884132,0,2123.122155,0,0,0,0,0,919.0066636,0,0,0,0,0,0
89,1,0,0.116474251,21.27730622,11.68397501,0,27.61112905,0,0,658.5930963,3005.963394,2469.744582,0,1583.267204,0,2.008555935,9.826571879,0,72.16897402,0,1316.006314,0,34.27727969,22.55330782,0,0,0.164435734,2.410568569,0,767.0869428,0,0,0,0,0,158.8145156,0,0,0,0,0,0
