Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
1,1,5210.80292,0,0,630.3891078,3609.229264,14338.36256,0,14549.761,73.56205853,1969.323915,211.1503532,0,5643.794147,122.6034309,1113.218971,0,5900.70894,0,8839.556004,640,382.4419778,0,0,499.4954591,77.53279516,154.4248234,96.11503532,54.46518668,28324.76791,142.8910192,529.2734612,784.9394551,429.3138244,36.52371342,0,0,0,0,0,0,0
2,1,5192.408759,0,0,1182.281737,3619.090281,15362.95972,0,14645.08403,106.2563068,2090.817356,148.5872856,0,5652.371342,183.6528759,1151.36226,0,5920.476809,0,9112.008073,720,375.3784057,0,0,606.4581231,75.94550959,151.2633703,94.14732593,53.35015136,27689.44601,139.9656912,518.4379415,768.8698285,420.5247225,35.77598385,0,0,0,0,0,0,0
3,1,5053.138686,0,0,1068.367604,3091.319657,13847.55553,0,14440.5728,158.0221998,2201.009082,113.39556,0,5575.176589,252.7749748,1229.061554,0,5867.350661,0,9313.82442,960,370.332997,0,0,679.1120081,74.84661958,149.074672,92.78506559,52.57820383,29595.41171,137.9404642,510.9364279,757.7447023,414.4399596,35.25832492,0,0,0,0,0,0,0
4,1,5234.452555,0,0,1035.454086,2778.518307,13843.5571,0,13679.72169,171.6448032,2311.200807,82.11402624,0,5343.592331,327.9515641,1262.9667,0,6172.517141,0,9424.823411,1360,353.1786075,0,0,714.4298688,73.3814329,146.1564077,90.96871847,51.54894046,32242.58628,135.2401615,500.9344097,742.9112008,406.3269425,34.56811302,0,0,0,0,0,0,0
5,1,5152.992701,0,0,738.306945,2375.127689,13354.74929,0,12459.58688,168.9202825,2398.789102,58.65287588,0,5026.236125,389.0010091,1251.664985,0,6176.223616,0,9132.189707,1360,322.9061554,0,0,680.1210898,70.08476287,139.5903128,86.88193744,49.23309788,34995.64783,129.1644803,478.4298688,709.5358224,388.0726539,33.01513623,0,0,0,0,0,0,0
6,1,5216.058394,0,0,162.8303505,3114.338184,13068.86169,0,11263.71611,171.6448032,2463.773966,54.74268416,0,4871.84662,414.7325933,1237.537841,0,6623.471656,0,8970.73663,720,296.6700303,0,0,632.6942482,67.15438951,133.7537841,83.24924319,47.17457114,38489.91826,123.7638749,458.4258325,679.8688194,371.8466196,31.63471241,0,0,0,0,0,0,0
7,1,5216.058394,0,0,246.2670591,3153.195332,13913.52959,0,9478.575689,196.1654894,2517.457114,66.47325933,0,4683.148335,430.8779011,1231.886983,0,8820.176115,0,8970.73663,1200,293.6427851,0,0,587.2855701,61.29364279,122.0807265,75.98385469,43.05751766,40660.60141,112.962664,418.4177598,620.5348133,339.394551,28.87386478,0,0,0,0,0,0,0
8,1,5494.59854,0,0,497.2022782,3152.095876,12465.09907,0,8036.598184,231.5842583,2551.36226,78.20383451,0,4297.174571,464.1775984,1231.886983,0,10059.37441,0,8839.556004,1360,310.7971746,0,0,557.0131181,54.82240161,109.1917255,67.96165489,38.51160444,42090.07568,101.0363269,374.2421796,555.0201816,303.5620585,25.82542886,0,0,0,0,0,0,0
9,1,5326.423358,0,0,861.1597729,3718.751293,13865.54846,0,7386.66842,288.7991927,2630.474268,78.20383451,0,3851.160444,469.7275479,1224.823411,0,10810.55344,0,8718.466196,1360,322.9061554,0,0,566.0948537,50.54894046,100.6801211,62.66397578,35.50958628,43201.889,93.160444,345.0696266,511.7558022,279.8990918,23.8123108,0,0,0,0,0,0,0
10,1,5063.649635,0,0,2015.609979,3710.922668,13579.66086,0,8736.789184,367.8102926,2709.586276,50.83249243,0,3885.469223,461.1503532,1224.823411,0,9631.894242,0,8193.743693,1360,344.0968718,0,0,580.221998,42.24621594,84.14328961,52.37134208,29.67709384,43466.60646,77.85872856,288.3915237,427.6992936,233.925328,19.90110999,0,0,0,0,0,0,0
11,1,3728.759124,0,0,2723.496459,3666.970557,14392.34134,0,12002.03632,457.7194753,2760.443996,35.19172553,0,4425.832492,446.518668,1221.997982,0,9769.033834,0,7003.027245,1040,380.4238143,0,0,502.5227043,29.42583249,58.60847629,36.47830474,20.67103935,42407.73663,54.23107972,200.8738648,297.9061554,162.9364279,13.8617558,0,0,0,0,0,0,0
12,1,4080.875912,0,0,2205.67989,3704.671452,14507.29614,0,14574.02504,566.7003027,2777.396569,23.46115035,0,5197.78002,422.8052472,1210.696266,0,9828.337441,0,5832.492432,80,422.8052472,0,0,477.2956609,20.39051463,40.61251261,25.27749748,14.32391524,40025.27952,37.57921292,139.1947528,206.4328961,112.9061554,9.605449041,0,0,0,0,0,0,0
13,1,4417.226277,0,0,2596.975205,3705.266095,16248.6115,0,15733.49974,746.518668,2768.920283,11.73057518,0,5772.452069,394.0464178,1162.663976,0,8931.370379,0,5257.315843,80,447.0232089,0,0,464.1775984,14.6518668,29.18264379,18.16347124,10.2926337,37431.04844,27.00302725,100.0201816,148.3350151,81.13017154,6.902119072,0,0,0,0,0,0,0
14,1,4306.861314,0,0,1163.49341,3706.118612,26237.68408,0,16421.55872,997.1745711,2763.269425,7.820383451,0,5892.532795,371.3420787,1099.091826,0,9153.758907,0,4954.591322,160,518.6680121,0,0,458.123108,7.814328961,15.56407669,9.687184662,5.489404642,36001.57417,14.40161453,53.34409687,79.11200807,43.26942482,3.681130172,0,0,0,0,0,0,0
15,1,3487.007299,0,0,3789.33829,3684.105611,26793.46556,0,16839.24692,1160.645812,2763.269425,11.73057518,0,5789.606458,346.6195762,1021.392533,0,8476.709388,0,4328.960646,480,629.667003,0,0,419.778002,1.09889001,2.188698285,1.362260343,0.771947528,35260.36529,2.025227043,7.501513623,11.12512614,6.084762866,0.51765893,0,0,0,0,0,0,0
16,1,2619.854015,0,0,3989.205875,3542.027734,26624.53198,0,16837.51377,1253.279516,2774.57114,23.46115035,0,5712.411705,312.815338,875.8829465,0,6751.962805,0,3360.24218,240,713.4207871,0,0,362.2603431,0.24419778,0.486377397,0.302724521,0.171543895,38542.86176,0.450050454,1.667003027,2.472250252,1.352169526,0.115035318,0,0,0,0,0,0,0
17,1,2864.233577,0,0,3915.855355,3578.958956,26209.69508,0,16575.80872,1266.902119,2785.872856,31.2815338,0,5789.606458,269.9293643,689.4046418,0,5953.835089,0,2452.068618,160,749.7477296,0,0,274.4702321,1.83148335,3.647830474,2.270433905,1.286579213,38754.63572,3.375378406,12.5025227,18.54187689,10.14127144,0.862764884,0,0,0,0,0,0,0
18,1,3237.372263,0,0,3654.109222,3617.57106,24710.28461,0,15515.12334,1288.698285,2780.221998,35.19172553,0,5789.606458,218.4661958,509.9899092,0,6183.636567,0,1594.349142,240,724.5206862,0,0,150.3531786,11.35519677,22.61654894,14.07669021,7.97679112,38754.63572,20.92734612,77.51564077,114.9596367,62.87588295,5.349142281,0,0,0,0,0,0,0
19,1,1282.335766,0,0,3343.007025,3345.807819,24015.55776,0,13386.82001,1335.015136,2760.443996,39.10191726,0,5712.411705,151.3622603,351.765893,0,4856.718351,0,958.6276488,480,685.1664985,0,0,51.46316852,27.83854692,55.44702321,34.51059536,19.55600404,38013.42684,51.30575177,190.0383451,281.8365288,154.1473259,13.11402624,0,0,0,0,0,0,0
20,1,1442.627737,0,0,3524.450591,3502.220791,22362.20781,0,11761.12902,1356.811302,2732.189707,35.19172553,0,5523.713421,84.25832492,214.7325933,0,5145.823437,0,1019.172553,320,628.6579213,0,0,22.19979818,45.1765893,89.97981837,56.00403633,31.73562059,36478.06559,83.25933401,308.39556,457.3662967,250.1513623,21.2815338,0,0,0,0,0,0,0
21,1,1776.350365,0,0,3368.416155,3575.787534,24378.41509,0,11178.79195,1356.811302,2712.411705,31.2815338,0,5335.015136,38.34510595,138.4460141,0,5032.15819,0,1866.801211,560,579.2129162,0,0,44.39959637,62.63673058,124.7558022,77.64883956,44.00100908,35630.96973,115.4379415,427.5862765,634.1321897,346.8314834,29.50655903,0,0,0,0,0,0,0
22,1,2280.875912,0,0,3022.553966,3565.630621,20559.91642,0,9856.401526,1310.49445,2681.331988,27.37134208,0,5189.202825,10.09081736,144.0968718,0,4504.603182,0,3269.424823,480,568.1130172,0,0,120.0807265,75.45711403,150.2906155,93.54187689,53.00706357,35842.74369,139.0655903,515.1039354,763.925328,417.8203835,35.54591322,0,0,0,0,0,0,0
23,1,2651.386861,0,0,3283.554681,3387.55297,18909.56529,0,6631.016746,1198.789102,2624.823411,27.37134208,0,5172.048436,9.081735621,261.3521695,0,5139.645978,0,4974.772957,240,557.0131181,0,0,255.2976791,84.85872856,169.0161453,105.1967709,59.61150353,33989.72149,156.3925328,579.283552,859.1069627,469.8789102,39.97477296,0,0,0,0,0,0,0
24,1,2827.445255,0,0,2954.39052,2985.556471,11519.47087,0,4247.940942,1002.623613,2537.235116,23.46115035,0,5257.820383,24.72250252,476.0847629,0,5261.959668,0,6579.212916,240,591.3218971,0,0,396.5691221,91.32996973,181.9051463,113.2189707,64.15741675,32560.24723,168.3188698,623.4591322,924.6215943,505.7114026,43.02320888,0,0,0,0,0,0,0
25,1,1915.620438,0,0,2529.768635,2397.663283,6978.256346,0,3282.578598,779.2129162,2429.868819,19.55095863,0,5257.820383,67.60847629,707.7699294,0,4095.655389,0,7568.113017,320,698.284561,0,0,520.6861756,94.87083754,188.9576186,117.6084763,66.64480323,32877.90817,174.8446014,647.6306761,960.469223,525.3178607,44.69122099,0,0,0,0,0,0,0
26,1,1421.605839,0,0,2024.748386,1891.130769,4733.139063,0,2802.497146,599.394551,2305.54995,19.55095863,0,5257.820383,134.2078708,909.7880928,0,2921.938158,0,8466.195762,160,792.1291625,0,0,551.9677094,95.23713421,189.6871847,118.0625631,66.90211907,32824.96468,175.5196771,650.1311806,964.1775984,527.346115,44.86377397,0,0,0,0,0,0,0
27,1,990.6569343,0,0,1672.330055,1939.810575,3402.662169,0,1941.123564,454.9949546,2138.849647,27.37134208,0,5300.706357,220.9889001,1087.790111,0,2740.32086,0,8799.192735,240,839.556004,0,0,544.9041372,97.06861756,193.3350151,120.332997,68.18869828,31819.03835,178.8950555,662.6337033,982.7194753,537.4873865,45.72653885,0,0,0,0,0,0,0
28,1,956.4963504,0,0,1394.047371,1977.344335,2726.927849,0,2818.09546,324.2179617,2023.007064,46.92230071,0,5172.048436,313.8244198,1246.014127,0,1826.056912,0,9091.826438,80,847.6286579,0,0,606.4581231,99.38849647,197.9556004,123.2088799,69.81836529,30442.50757,183.1705348,678.4702321,1006.205853,550.332997,46.81937437,0,0,0,0,0,0,0
29,1,1237.664234,0,0,1259.359192,1371.010292,3432.650378,0,5312.092611,226.135217,1955.196771,89.93440969,0,5009.081736,380.9283552,1315.237134,0,2217.70782,0,9283.551968,160,874.8738648,0,0,711.4026236,96.21392533,191.6326942,119.2734612,67.58829465,31024.88597,177.3198789,656.7991927,974.0665994,532.7547931,45.32391524,0,0,0,0,0,0,0
30,1,1095.766423,0,0,1118.597881,1420.554818,4695.153997,0,9026.224573,163.4712412,1859.13219,125.1261352,0,4708.879919,423.3097881,1342.078708,0,2929.351109,0,9334.006054,80,869.8284561,0,0,776.9929364,90.23107972,179.716448,111.8567104,63.38546922,31236.65994,166.2936428,615.9576186,913.4964682,499.6266398,42.50554995,0,0,0,0,0,0,0
31,1,1581.89781,0,0,589.5839373,1647.035079,5196.956703,0,11700.46891,125.3279516,1723.511604,117.3057518,0,4348.63774,451.0595358,1325.126135,0,2933.057585,0,9596.367306,0,854.6922301,0,0,810.2926337,81.43995964,162.2068618,100.9586276,57.209889,31395.49041,150.0918264,555.9455096,824.4954591,450.9485368,38.36427851,0,0,0,0,0,0,0
32,1,1955.036496,0,0,268.6320832,2508.346593,6984.253987,0,15147.69638,100.8072654,1565.287588,89.93440969,0,3979.818365,466.1957619,1284.157417,0,3904.154156,0,9505.54995,0,826.4379415,0,0,843.592331,71.67204844,142.7517659,88.84964682,50.3481332,30707.22503,132.0898083,489.2653885,725.605449,396.8617558,33.76286579,0,0,0,0,0,0,0
33,1,2477.956204,0,0,107.639982,3313.466771,7909.890053,0,15338.34245,81.73562059,1407.063572,78.20383451,0,3602.421796,478.8092836,1264.379415,0,4673.865561,0,9364.278507,80,859.7376387,0,0,860.7467205,57.63067608,114.7850656,71.44298688,40.48435923,29701.29869,106.2119072,393.4127144,583.4510595,319.1120081,27.14833502,0,0,0,0,0,0,0
34,1,2648.759124,0,0,63.62176636,3620.194034,9155.400354,0,14199.6655,79.0110999,1200.807265,50.83249243,0,3490.918264,484.863774,1223.410696,0,5286.669505,0,9172.552977,80,772.9566095,0,0,857.7194753,42.49041372,84.629667,52.6740666,29.84863774,30177.79011,78.30877901,290.0585267,430.1715439,235.2774975,20.01614531,0,0,0,0,0,0,0
35,1,3426.569343,0,0,208.667806,3579.409902,12122.23388,0,12423.19081,87.18466196,994.5509586,43.01210898,0,3602.421796,483.8546922,1248.839556,0,7237.511091,0,8890.010091,160,606.4581231,0,0,834.5105954,33.08879919,65.90413724,41.01917255,23.24419778,31395.49041,60.98183653,225.8789102,334.9899092,183.2189707,15.58728557,0,0,0,0,0,0,0
36,1,2015.474453,0,0,209.7659269,3625.672307,13257.78741,0,11114.66555,114.4298688,878.7083754,54.74268416,0,3619.576186,471.7457114,1214.93441,0,5275.550078,0,8405.650858,80,446.0141271,0,0,827.4470232,27.71644803,55.20383451,34.3592331,19.47023209,34677.98688,51.08072654,189.2048436,280.6004036,153.4712412,13.05650858,0,0,0,0,0,0,0
37,1,1705.40146,0,0,670.4138928,3570.439953,17862.97678,0,10362.48017,133.5015136,822.1997982,43.01210898,0,3465.18668,440.4641776,1168.314834,0,5308.908358,0,7830.474268,0,303.7336024,0,0,813.3198789,24.90817356,49.61049445,30.87790111,17.4974773,36795.72654,45.90514632,170.0343088,252.1695257,137.9212916,11.73360242,0,0,0,0,0,0,0
38,1,1616.058394,0,0,1514.270119,3299.777825,22915.99008,0,9478.575689,168.9202825,816.5489405,19.55095863,0,3267.911201,382.4419778,1100.504541,0,5514,0,7911.200807,0,180.6256307,0,0,782.0383451,23.1987891,46.20585267,28.75882947,16.29667003,37060.444,42.75479314,158.3652876,234.863774,128.4561049,10.9283552,0,0,0,0,0,0,0
39,1,1505.693431,0,0,1810.926234,3462.13207,23715.67566,0,8665.730197,217.9616549,839.1523713,23.46115035,0,3225.025227,320.8879919,1043.995964,0,5111.229666,0,7547.931382,0,85.77194753,0,0,750.7568113,20.39051463,40.61251261,25.27749748,14.32391524,37695.76589,37.57921292,139.1947528,206.4328961,112.9061554,9.605449041,0,0,0,0,0,0,0
40,1,1274.452555,0,0,2563.425939,3475.024904,24837.2347,0,9407.516701,242.4823411,878.7083754,62.56306761,0,3319.374369,272.4520686,984.6619576,0,4969.148107,0,7305.751766,0,29.26337033,0,0,699.2936428,21.12310797,42.0716448,26.18567104,14.83854692,39707.61857,38.92936428,144.1957619,213.8496468,116.962664,9.950554995,0,0,0,0,0,0,0
41,1,974.8905109,0,0,2665.859833,3356.034558,25494.97609,0,12442.25542,242.4823411,969.1220989,152.4974773,0,3430.877901,205.3481332,897.073663,0,4670.159086,0,7679.112008,0,11.09989909,0,0,624.6215943,22.46619576,44.74672048,27.8506559,15.78203835,41719.47124,41.40464178,153.3642785,227.4470232,124.3995964,10.58324924,0,0,0,0,0,0,0
42,1,730.5109489,0,0,3171.958067,3272.991165,24521.35889,0,15319.27784,231.5842583,1070.837538,312.815338,0,3568.113017,135.7214934,823.6125126,0,5056.868026,0,8435.92331,0,28.2542886,0,0,529.7679112,21.24520686,42.3148335,26.3370333,14.92431887,43043.05853,39.15438951,145.0292634,215.0857719,117.6387487,10.00807265,0,0,0,0,0,0,0
43,1,722.6277372,0,0,3377.21349,2955.089495,24221.4768,0,16865.24411,220.6861756,1200.807265,434.0312815,0,3739.656912,92.83551968,767.1039354,0,5018.56778,0,9101.917255,0,114.0262361,0,0,408.6781029,17.33804238,34.53279516,21.49344097,12.17961655,42195.96266,31.95358224,118.3572149,175.5297679,96.00403633,8.167507568,0,0,0,0,0,0,0
44,1,730.5109489,0,0,3775.91132,3098.730047,23380.80732,0,17120.01658,217.9616549,1330.776993,590.4389506,0,3936.932392,75.68113017,799.5963673,0,4651.626708,0,9465.18668,0,280.5247225,0,0,355.1967709,14.52976791,28.9394551,18.01210898,10.20686176,41719.47124,26.77800202,99.18668012,147.09889,80.45408678,6.844601413,0,0,0,0,0,0,0
45,1,748.9051095,0,0,3797.283493,3189.989232,22174.2817,0,17121.74972,226.135217,1415.539859,770.3077699,0,4031.281534,67.60847629,887.184662,0,3487.793413,0,9838.546922,0,471.2411705,0,0,287.5882947,12.82038345,25.53481332,15.89303734,9.00605449,42354.79314,23.62764884,87.51765893,129.7931382,70.9889001,6.039354188,0,0,0,0,0,0,0
46,1,901.3138686,0,0,3877.94159,3541.607797,20942.76589,0,17120.01658,245.2068618,1426.841574,1020.56004,0,4057.013118,57.01311806,949.3440969,0,3108.497423,0,9828.456105,0,623.6125126,0,0,233.0978809,12.94248234,25.77800202,16.0443996,9.091826438,43625.43693,23.85267407,88.35116044,131.0292634,71.66498486,6.096871847,0,0,0,0,0,0,0
47,1,1192.992701,0,0,3977.861348,3652.761943,19544.31572,0,17074.95478,277.90111,1387.28557,1223.89001,0,4125.630676,42.3814329,959.2330979,0,3047.958324,0,9878.910192,0,722.5025227,0,0,186.6801211,12.82038345,25.53481332,15.89303734,9.00605449,44048.98486,23.62764884,87.51765893,129.7931382,70.9889001,6.039354188,0,0,0,0,0,0,0
48,1,722.6277372,0,0,3832.572837,3616.448134,17617.07346,0,16984.83119,321.493441,1359.031282,1372.477296,0,4245.711403,24.72250252,964.8839556,0,2800.85996,0,9909.182644,80,771.9475277,0,0,140.2623613,11.47729566,22.85973764,14.22805247,8.062563068,44631.36327,21.15237134,78.34914228,116.1957619,63.55196771,5.406659939,0,0,0,0,0,0,0
49,1,212.8467153,0,0,3942.029547,3563.004181,16903.35408,0,16962.30029,367.8102926,1373.158426,1454.591322,0,4305.751766,10.09081736,1024.217962,0,2310.369706,0,9889.001009,80,784.0565086,0,0,106.962664,9.035317861,17.99596367,11.20080727,6.347124117,44949.02422,16.6518668,61.67911201,91.47325933,50.03027245,4.256306761,0,0,0,0,0,0,0
50,1,68.32116788,0,0,3973.362088,3633.030675,16446.53368,0,16986.56433,438.6478305,1494.651867,1470.232089,0,4374.369324,6.054490414,1127.346115,0,2013.851669,0,9818.365288,160,768.9202825,0,0,85.77194753,6.593340061,13.13218971,8.173562059,4.631685166,44472.5328,12.15136226,45.00908174,66.75075681,36.50857719,3.105953582,0,0,0,0,0,0,0
51,1,181.3138686,0,0,3818.067493,3629.417205,15802.78679,0,17021.22725,517.6589304,1647.225025,1149.596367,0,4460.141271,7.063572149,1221.997982,0,1756.86937,0,9656.91221,320,731.5842583,0,0,83.75378406,4.51765893,8.997981837,5.600403633,3.173562059,43837.2109,8.325933401,30.839556,45.73662967,25.01513623,2.12815338,0,0,0,0,0,0,0
52,1,354.7445255,0,0,3225.253217,3606.956895,15363.95932,0,17066.28905,572.1493441,1746.115035,1055.751766,0,4400.100908,6.559031282,1213.521695,0,2007.67421,0,9424.823411,320,740.6659939,0,0,85.77194753,2.93037336,5.836528759,3.632694248,2.058526741,42831.28456,5.400605449,20.00403633,29.66700303,16.22603431,1.380423814,0,0,0,0,0,0,0
53,1,843.5036496,0,0,2699.365299,3623.619366,13759.59012,0,17090.55309,613.0171544,1799.798184,1270.812311,0,4048.435923,6.559031282,1140.060545,0,1984.199866,0,9142.280525,320,771.9475277,0,0,83.75378406,1.58728557,3.161453078,1.967709384,1.115035318,42090.07568,2.925327952,10.83551968,16.06962664,8.789101917,0.747729566,0,0,0,0,0,0,0
54,1,1558.248175,0,0,2341.367363,3573.443044,12331.15174,0,17087.0868,634.8133199,1830.877901,1169.147326,0,3550.958628,17.65893037,1087.790111,0,2695.843155,0,8607.467205,320,790.110999,0,0,87.790111,0.48839556,0.972754793,0.605449041,0.34308779,42301.84965,0.900100908,3.334006054,4.944500505,2.704339051,0.230070636,0,0,0,0,0,0,0
55,1,1962.919708,0,0,1638.508123,3512.916518,10562.84699,0,17069.75534,683.8546922,1898.688194,1098.763875,0,3087.790111,44.90413724,1094.853683,0,2980.006274,0,8456.104945,400,814.3289606,0,0,92.83551968,0.12209889,0.243188698,0.15136226,8.58E-02,44790.19374,0.225025227,0.833501514,1.236125126,0.676084763,5.75E-02,0,0,0,0,0,0,0
56,1,2732.846715,0,0,1415.272705,3464.660902,10008.06511,0,17042.025,705.6508577,2031.48335,1063.572149,0,2693.239152,88.79919273,1123.107972,0,4116.65875,0,7991.927346,400,826.4379415,0,0,96.87184662,0.61049445,1.215943491,0.756811302,0.428859738,45902.00706,1.125126135,4.167507568,6.180625631,3.380423814,0.287588295,0,0,0,0,0,0,0
57,1,3571.094891,0,0,1406.586706,3293.994857,11817.35375,0,16996.96321,738.345106,2186.881937,981.4581231,0,2710.393542,127.1442987,1134.409687,0,6124.33296,0,7578.203835,400,846.6195762,0,0,103.9354188,1.46518668,2.918264379,1.816347124,1.02926337,46166.72452,2.700302725,10.00201816,14.83350151,8.113017154,0.690211907,0,0,0,0,0,0,0
58,1,4903.357664,0,0,1611.382874,3184.106464,14454.31697,0,16906.83961,822.8052472,2345.105954,699.9243189,0,3207.870838,155.9031282,1138.64783,0,8605.200538,0,7507.568113,320,807.2653885,0,0,112.0080727,2.80827447,5.593340061,3.481331988,1.972754793,44949.02422,5.175580222,19.17053481,28.4308779,15.54994955,1.322906155,0,0,0,0,0,0,0
59,1,5308.029197,0,0,1662.636879,3031.161256,16210.62644,0,16851.37894,967.2048436,2435.519677,379.2885974,0,3808.27447,186.6801211,1157.013118,0,9474.98678,0,7618.567104,400,761.8567104,0,0,134.2078708,4.63975782,9.241170535,5.751765893,3.259334006,43731.32392,8.550958628,31.67305752,46.97275479,25.69122099,2.185671039,0,0,0,0,0,0,0
60,1,5152.992701,0,0,1497.516367,2842.288176,14498.29968,0,16801.11771,1130.676085,2421.392533,383.1987891,0,4297.174571,230.5751766,1152.774975,0,9540.467847,0,7719.475277,240,680.1210898,0,0,162.4621594,6.349142281,12.64581231,7.870837538,4.460141271,44313.70232,11.70131181,43.34207871,64.27850656,35.15640767,2.990918264,0,0,0,0,0,0,0
61,1,5255.474453,0,0,1756.608425,2528.377533,15023.09334,0,16736.9913,1318.668012,2350.756811,406.6599395,0,4563.067608,295.6609485,1158.425832,0,10044.54851,0,7880.928355,160,612.5126135,0,0,188.6982846,7.081735621,14.1049445,8.7790111,4.974772957,44154.87185,13.05146317,48.34308779,71.69525732,39.21291625,3.336024218,0,0,0,0,0,0,0
62,1,5625.985401,0,0,826.5297747,1937.998649,17272.20905,0,16624.33681,1457.618567,2328.15338,308.9051463,0,4897.578204,337.0332997,1148.536831,0,10861.2086,0,8304.742684,320,614.530777,0,0,218.9707366,7.814328961,15.56407669,9.687184662,5.489404642,43043.05853,14.40161453,53.34409687,79.11200807,43.26942482,3.681130172,0,0,0,0,0,0,0
63,1,5628.613139,0,0,1026.352799,1423.802653,19019.52206,0,16537.67951,1490.312815,2322.502523,398.839556,0,5523.713421,315.8425832,1125.933401,0,10911.86377,0,8950.554995,240,693.2391524,0,0,250.2522704,9.035317861,17.99596367,11.20080727,6.347124117,41772.41473,16.6518668,61.67911201,91.47325933,50.03027245,4.256306761,0,0,0,0,0,0,0
64,1,5657.518248,0,0,1796.813066,1170.84929,18981.53699,0,16451.02221,1400.403633,2325.327952,543.5166498,0,5806.760848,292.6337033,1108.980827,0,11588.91329,0,9576.185671,160,724.5206862,0,0,266.3975782,11.47729566,22.85973764,14.22805247,8.062563068,40554.71443,21.15237134,78.34914228,116.1957619,63.55196771,5.406659939,0,0,0,0,0,0,0
65,1,5673.284672,0,0,2061.508073,1170.69155,21105.70183,0,15970.94075,1305.045409,2342.280525,653.0020182,0,5592.330979,272.9566095,1128.758829,0,11535.78714,0,9646.821393,80,726.5388496,0,0,276.4883956,15.38446014,30.64177598,19.0716448,10.80726539,38225.20081,28.35317861,105.0211907,155.7517659,85.18668012,7.247225025,0,0,0,0,0,0,0
66,1,5694.306569,0,0,2458.920808,1098.152922,23378.80811,0,15158.09526,1375.882947,2370.534813,782.0383451,0,5232.088799,247.2250252,1142.885974,0,11859.486,0,9505.54995,0,769.9293643,0,0,296.6700303,21.61150353,43.0443996,26.79112008,15.18163471,34995.64783,39.82946519,147.5297679,218.7941473,119.667003,10.18062563,0,0,0,0,0,0,0
67,1,5696.934307,0,0,2900.634763,1008.118378,23350.81911,0,14010.75258,1493.037336,2404.43996,844.6014127,0,5069.122099,218.4661958,1154.187689,0,11903.9637,0,9525.731584,0,840.5650858,0,0,322.9061554,30.64682139,61.04036327,37.99192735,21.52875883,31977.86882,56.48133199,209.2088799,310.2674067,169.6972755,14.43693239,0,0,0,0,0,0,0
68,1,5683.79562,0,0,2983.144812,1248.091501,22548.13471,0,12660.63182,1484.863774,2429.868819,766.3975782,0,4974.772957,208.8799193,1154.187689,0,11887.90231,0,9414.732593,0,881.9374369,0,0,367.3057518,40.53683148,80.73864783,50.25227043,28.47628658,29595.41171,74.70837538,276.7225025,410.3935419,224.4601413,19.09586276,0,0,0,0,0,0,0
69,1,5681.167883,0,0,2875.963725,1069.701823,20992.74624,0,10339.94927,1414.026236,2455.297679,582.6185671,0,4614.530777,212.4117053,1200.807265,0,11895.31526,0,9424.823411,0,889.0010091,0,0,396.5691221,53.11301715,105.7870838,65.84258325,37.31079717,27477.67205,97.88597376,362.5731584,537.7144299,294.0968718,25.02018163,0,0,0,0,0,0,0
70,1,5696.934307,0,0,3131.492233,1205.637174,20478.94825,0,7554.783585,1364.984864,2506.155399,406.6599395,0,4151.36226,216.4480323,1270.030272,0,11895.31526,0,9293.642785,80,866.8012109,0,0,445.0050454,68.25327952,135.9424823,84.61150353,47.94651867,27001.18063,125.7891019,465.9273461,690.9939455,377.9313824,32.15237134,0,0,0,0,0,0,0
71,1,5691.678832,0,0,3321.542606,1241.991559,19494.33537,0,6677.81169,1307.769929,2559.838547,261.9828456,0,3405.146317,234.1069627,1281.331988,0,11882.96034,0,9192.734612,80,829.4651867,0,0,476.2865792,77.41069627,154.1816347,95.96367306,54.37941473,22659.81433,142.6659939,528.4399596,783.70333,428.6377397,36.46619576,0,0,0,0,0,0,0
72,1,5586.569343,0,0,3555.739453,1420.290917,20268.03118,0,5442.078563,1294.147326,2590.918264,195.5095863,0,3250.756811,258.8294652,1285.570131,0,11864.42796,0,9101.917255,80,887.9919273,0,0,537.8405651,84.49243189,168.2865792,104.7426842,59.35418769,19006.71342,155.7174571,576.7830474,855.3985873,467.8506559,39.80221998,0,0,0,0,0,0,0
73,1,5662.773723,0,0,3764.842106,1927.759778,20876.79183,0,3755.727467,1318.668012,2596.569122,215.0605449,0,3542.381433,294.1473259,1278.506559,0,11886.66682,0,8960.645812,160,897.073663,0,0,620.5852674,84.49243189,168.2865792,104.7426842,59.35418769,15883.04743,155.7174571,576.7830474,855.3985873,467.8506559,39.80221998,0,0,0,0,0,0,0
74,1,5599.708029,0,0,3862.030879,2381.89011,21574.51751,0,1353.587057,1185.166498,2605.045409,297.1745711,0,3327.951564,333.5015136,1260.141271,0,11622.27157,0,9152.371342,80,878.9101917,0,0,723.5116044,78.87588295,157.0998991,97.78002018,55.4086781,13288.81635,145.3662967,538.4419778,798.5368315,436.7507568,37.15640767,0,0,0,0,0,0,0
