Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
20,1,2246.0487,250.4878049,394.8513514,3594.993659,803.0468095,46786.89379,616.4325843,1131.259356,2262.222222,28490.35723,23314.94013,187.247678,3394.913366,32.41025641,2749.259625,38.45394737,3928.854842,1852.158486,6962.318702,4360.867098,1266.358947,0,367.9616549,16876.12809,2887.674143,3969.337591,649.5740893,1004.791057,11661.60873,47.5408971,735.4122928,1128.0629,299.1404382,87.92633703,18.50746269,0,0,64.02439024,612.601626,0,106.4278188
21,1,2581.764754,209.3821138,427.2162162,3117.943277,797.0607602,46506.74566,592.4157303,1148.252522,2095.555556,27942.72386,22846.97001,189.2610939,3096.434406,4.051282051,2532.082922,30.21381579,3440.876056,1881.431106,6474.627982,4736.392239,1339.668748,0,316.0141271,15616.50588,2784.712431,3827.808536,724.415448,970.8874551,11131.12204,38.48548813,583.0690608,1070.342217,360.7659363,80.42179617,23.13432836,0,0,67.72357724,992.4146341,0,93.99367756
22,1,3147.067272,232.504065,504.8918919,2833.459297,741.4320888,44269.29611,600.4213483,1148.252522,1900,28791.01868,22200.72555,201.3415893,3169.345297,0,2008.884501,32.68585526,2450.618739,1532.820816,5666.736283,5127.112038,1176.758078,0,261.9021191,15443.24929,2770.392705,3808.124933,842.9216723,877.3943866,10604.95326,39.61741425,491.0055249,982.5063966,413.4043825,77.06155399,18.50746269,0,0,70.56910569,1188.447154,0,84.51001054
23,1,3160.062732,228.6504065,576.0945946,2551.905846,669.0795788,43664.11621,600.4213483,976.864302,1753.333333,29395.02606,21259.21423,231.5428277,3091.877475,0,1589.338598,26.64309211,2679.414653,1602.010645,4940.9474,4432.499061,980.1792017,0,218.6125126,15279.35792,2816.920553,3872.081159,1082.188095,831.4091204,9521.77346,41.88126649,395.6540055,882.1226013,396.7141434,75.26942482,50.89552239,0,0,72.84552846,1176.195122,0,72.28661749
24,1,3541.262897,205.5284553,508.1283784,2154.005276,560.549459,44502.11232,616.4325843,818.585096,1620,28965.5097,20416.12519,231.5428277,3123.77599,0,1095.755183,14.55756579,2708.014143,1700.473093,4502.518368,3255.998331,962.8020635,0,169.5509586,15284.04054,2820.281,3876.700359,1289.968487,939.8770683,7504.381924,46.40897098,298.1104972,644.9658849,347.9272908,75.49344097,41.64179104,0,0,71.42276423,882.1463415,0,68.07165437
25,1,3824.997111,235.0731707,540.4932432,1654.361867,451.0212703,45717.91702,616.4325843,733.1337455,1471.111111,29521.1965,19316.7668,255.7038184,3226.306931,0,927.9368213,7.690789474,3551.699077,1947.959787,4034.532323,2339.977467,1102.362205,0,117.6034309,14825.14471,2793.141163,3839.394497,1540.830245,1044.995697,6977.442092,39.61741425,238.9267956,470.5490405,290.1533865,74.26135217,27.76119403,0,0,71.42276423,551.3414634,0,63.6459431
26,1,4015.597194,254.3414634,546.9662162,1358.82845,385.5200382,50144.58719,632.4438202,686.523918,1435.555556,25808.56444,18542.38767,253.6904025,3110.105198,0,705.8242843,17.57894737,4245.236692,2081.01715,3446.676169,1845.065721,1230.518599,0,71.42785066,14717.44467,2752.547724,3783.59559,1556.792672,957.3145211,8155.46181,44.14511873,218.1029006,410.3187633,322.25,72.80524723,23.13432836,0,0,75.69105691,343.0569106,0,57.53424658
27,1,3959.283533,184.9756098,624.6418919,1188.696883,270.4088915,53984.16413,592.4157303,688.4659941,1337.777778,22466.39024,17378.03343,245.6367389,3059.97896,0,547.8775913,26.36842105,4283.667256,1527.498522,3638.796756,1753.897768,1091.501493,0,42.56811302,13542.10944,2707.153689,3721.197881,1427.779778,769.9172531,8824.738623,33.95778364,206.0469613,323.7377399,297.8565737,68.99697275,32.3880597,0,0,78.82113821,281.796748,0,51.00105374
28,1,3853.153941,170.8455285,563.1486486,1060.207769,259.0270004,58812.65708,552.3876404,565.1441588,1235.555556,20265.11888,15689.99834,233.5562436,2816.183168,2.025641026,202.3692004,41.75,4296.179533,1173.565937,4065.731393,1931.892343,973.1197393,0,40.40363269,12071.76976,2764.128831,3799.514742,1334.614009,755.0802823,8597.122822,23.77044855,217.0069061,316.2089552,278.5986056,61.26841574,50.89552239,0,0,78.82113821,416.5691057,0,42.5711275
29,1,3326.837804,173.4146341,514.6013514,842.7164262,167.4220658,61431.45309,512.3595506,461.728604,1217.777778,17298.7715,13435.57084,245.6367389,2777.449257,18.23076923,177.6900296,38.45394737,4244.342958,1144.293318,4894.969823,2042.596286,917.1870758,0,56.2764884,11556.68261,2586.303811,3555.08012,1340.416837,616.968482,8082.057256,19.24274406,237.8308011,317.4637527,227.2440239,52.08375378,106.4179104,0,0,71.99186992,526.8373984,0,41.09589041
30,1,2603.423855,143.8699187,504.8918919,692.0613068,144.2860955,65861.82309,376.2640449,419.0029287,1166.666667,14751.20258,12185.79348,241.6099071,2440.236386,34.43589744,325.7650543,32.13651316,4506.207032,1133.648729,5929.465291,1983.988316,887.863155,0,85.85771948,11200.80422,2190.717871,3011.315808,1317.808434,470.7498094,9049.732833,3.395778364,244.406768,355.1076759,172.0378486,45.92330979,171.1940299,0,0,66.30081301,686.1138211,0,34.77344573
31,1,2291.532811,147.7235772,504.8918919,380.992926,250.5274587,69402.95751,472.3314607,356.370973,877.7777778,12649.25688,11530.2639,229.5294118,2189.605198,32.41025641,414.6100691,27.46710526,3961.029267,1035.18628,7254.604723,1921.039015,818.8976378,0,114.7174571,10198.72558,2041.577946,2806.311129,1315.378166,406.0043702,10309.48451,0,290.4385359,348.8336887,137.373506,39.42684157,203.5820896,0,0,61.46341463,1139.439024,0,23.60379347
32,1,1908.166735,151.5772358,543.7297297,241.9088739,377.0991988,72495.05922,496.3483146,425.3146762,655.5555556,11178.16334,10445.76171,217.4489164,1991.378713,48.61538462,493.5834156,36.25657895,2956.472206,896.8066233,8461.516102,1512.953891,644.5832202,0,133.4762866,9585.303608,1682.18413,2312.295768,1060.588411,374.2365569,12314.84757,0,339.7582873,294.8773987,197.7151394,40.43491423,226.7164179,0,22.77777778,52.64227642,1286.463415,0,11.38040042
33,1,1254.061907,129.7398374,524.3108108,191.7047114,512.0159997,72047.65487,624.4382022,564.6586398,486.6666667,9529.894295,9879.369295,223.4891641,1818.215347,44.56410256,552.8134255,33.78453947,2854.586525,686.5759905,8730.813335,1198.207386,453.9777355,0,125.5398587,9547.842724,1646.754596,2263.595059,780.4956739,369.749108,12730.7553,4.527704485,374.8301105,312.4445629,241.3665339,38.75479314,235.9701493,0,22.77777778,38.1300813,1053.674797,0,12.85563751
34,1,965.9958729,141.300813,511.3648649,196.3514123,548.5979717,67617.97182,664.4662921,916.1744224,415.5555556,7363.521141,9233.124837,235.5696594,1882.012376,30.38461538,621.9151037,18.12828947,3630.347672,500.295683,8720.960997,748.8796161,285.6367092,0,120.4894046,9444.825294,1607.873677,2210.150146,545.9504005,335.9862787,12196.72175,6.791556728,345.2382597,281.0746269,302.9920319,40.65893037,217.4626866,0,11.38888889,36.99186992,808.6341463,0,11.16965227
35,1,963.8299629,133.5934959,443.3986486,196.1133947,612.5061652,64623.17034,656.4606742,1362.366417,377.7777778,5591.766145,9080.848844,249.6635707,2303.528465,30.38461538,695.952616,12.63486842,3534.71813,425.78356,8415.538526,492.7410807,167.2549552,0,132.0332997,8494.255371,1709.412513,2349.723345,343.2269933,413.9774237,11623.21013,7.92348285,295.9185083,267.271855,353.062749,41.10696266,217.4626866,0,0,27.03252033,637.1056911,0,4.425711275
36,1,978.9913331,119.4634146,362.4864865,225.32264,553.6619145,63336.65017,592.4157303,1754.18028,366.6666667,4786.422966,9628.671014,259.7306502,3135.168317,32.41025641,997.0384995,10.71217105,4427.558436,417.8001183,8139.673068,505.7650741,145.5335324,0,147.9061554,8967.199027,1868.65921,2568.620585,194.1865671,545.6368188,10636.72078,9.055408971,268.5186464,293.6226013,399.2818725,47.15539859,171.1940299,0,0,13.94308943,490.0813008,0,0.632244468
37,1,1100.282295,173.4146341,343.0675676,316.8829518,615.7217145,60907.36705,624.4382022,2213.481289,337.7777778,4378.382421,10464.33195,267.7843137,4192.376238,30.38461538,1317.86772,6.866776316,4306.010607,276.759314,8082.201097,555.6903818,252.5115395,0,150.7921292,8761.164167,1928.812167,2651.305605,141.6164435,495.2105395,10718.91537,12.45118734,236.7348066,296.1321962,362.0498008,49.61957619,129.5522388,0,0,6.829268293,502.3333333,0,0.210748156
38,1,1425.168799,179.8373984,352.777027,536.7510629,616.7704583,58756.38315,656.4606742,2568.881224,284.4444444,4034.769331,10542.32697,261.744066,4980.725248,32.41025641,1623.889437,4.394736842,3776.920055,226.1975163,8707.824547,466.6930941,443.6600597,0,200.5751766,8770.529388,1812.363461,2491.237604,157.7182855,470.1681691,10513.96863,24.90237467,162.2071823,327.5021322,386.4432271,50.62764884,157.3134328,0,0,5.691056911,539.0894309,0,2.10748156
39,1,1806.368964,196.5365854,391.6148649,796.657441,644.3322767,55582.99878,656.4606742,3084.016922,215.5555556,3871.016218,9853.370954,251.6769866,5513.886139,46.58974359,1826.258638,5.768092105,4043.252799,212.89178,9272.691913,412.4264552,693.999457,0,273.4460141,8044.724767,1831.172708,2517.092409,209.4455639,486.9530271,10301.46553,50.93667546,146.8632597,390.2420043,422.3914343,50.29162462,175.8208955,0,0,6.260162602,404.3170732,0,9.90516333
40,1,2042.453157,202.9593496,443.3986486,1122.643212,623.7031202,53716.98007,624.4382022,3701.111617,235.5555556,4077.720967,8685.302667,235.5696594,5960.465347,56.71794872,1934.846989,11.81085526,3860.037321,146.3630988,9862.190124,516.6184018,1109.964703,0,323.950555,7721.624645,1513.040988,2079.795078,260.3022116,581.8934399,10454.44308,59.99208443,128.2313536,617.3603412,374.8884462,50.29162462,185.0746269,0,0,6.544715447,563.5934959,0,22.76080084
41,1,1869.180355,242.7804878,446.6351351,1806.086313,547.7284127,53704.57474,736.5168539,4789.645298,240,4327.377353,7881.211144,223.4891641,6618.941832,72.92307692,2186.574531,17.57894737,3816.244353,85.156712,10208.664,562.2023785,1530.274233,0,337.6589304,7164.394001,1396.972721,1920.250021,255.2165276,707.0651511,9963.742895,74.70712401,117.2714088,562.1492537,279.8824701,50.85166498,180.4477612,0,0,9.959349593,722.8699187,0,39.40990516
42,1,1659.087082,300.5853659,453.1081081,2112.535969,586.4741686,54979.61747,872.6123596,5592.693785,166.6666667,5229.361714,7810.644221,241.6099071,7158.938119,70.8974359,2428.430405,21.69901316,3418.532705,141.0408043,10660.22948,731.5142917,1752.918816,0,331.8869828,6780.419943,1524.282675,2095.24767,364.4589083,780.733991,9381.132803,82.63060686,118.3674033,662.533049,224.6762948,51.52371342,189.7014925,0,0,17.07317073,698.3658537,0,56.4805058
43,1,1581.114321,368.6666667,482.2364865,2665.960203,749.1154721,54132.23451,920.6460674,6416.61959,117.7777778,6453.483348,8202.476349,263.7574819,7329.82302,62.79487179,2571.569595,14.83223684,3221.911216,505.6179775,10745.61641,807.4875861,1944.610372,0,295.8123108,6148.267531,1510.676122,2076.544382,499.9145352,897.9277901,8714.631792,103.005277,120.5593923,651.2398721,174.6055777,45.58728557,203.5820896,0,0,23.33333333,612.601626,0,70.38988409
44,1,1752.221213,378.9430894,582.5675676,2890.605542,833.2208463,52571.24755,896.6292135,7091.97657,97.77777778,7333.991891,8007.488797,265.7708978,8186.52599,105.3333333,2690.029615,22.79769737,3328.265567,1125.665287,10615.89396,746.7089506,2006.516427,0,227.2704339,5221.110661,1408.091251,1935.533324,619.0561295,1207.444423,8523.101423,146.0184697,116.1754144,574.6972281,146.3605578,43.23511604,222.0895522,0,0,26.74796748,294.0487805,0,77.9768177
45,1,1732.728023,403.3495935,624.6418919,3372.875714,923.1068444,50594.3997,840.5898876,7727.03547,113.3333333,8050.747321,7643.512033,259.7306502,8020.19802,153.9487179,2640.671273,26.36842105,3140.581418,824.9556475,10230.01073,803.146255,1739.885963,0,228.7134208,4593.640859,1291.284946,1774.973775,702.6284469,1451.514079,8970.776674,177.7124011,110.695442,435.4147122,112.9800797,43.57114026,226.7164179,0,0,28.17073171,196.0325203,0,80.08429926
46,1,1639.593892,344.2601626,605.222973,3468.985166,997.6454861,48290.61595,752.5280899,8052.333225,115.5555556,8184.971184,7311.104683,257.7172343,8068.045792,170.1538462,2709.772952,22.79769737,2741.082302,409.8166765,9918.020038,848.7302316,1495.519957,0,217.8910192,4031.727604,1200.007311,1649.505413,758.3906285,1698.840073,9297.396096,189.0316623,106.3114641,217.0799574,109.1284861,46.25933401,217.4626866,0,11.38888889,28.17073171,281.796748,0,82.19178082
47,1,1427.334709,340.4065041,411.0337838,3075.19209,965.4970679,46776.9337,912.6404494,7479.420761,106.6666667,8034.640458,7246.108832,231.5428277,7938.173267,200.5384615,2709.772952,12.63486842,2474.749558,356.5937315,9359.720897,766.2449405,1373.879989,0,163.7790111,3413.623024,912.2845897,1254.007667,833.8409861,1812.714474,10725.70067,183.3720317,104.1194751,230.8827292,115.5478088,46.37134208,222.0895522,0,0,23.33333333,294.0487805,0,79.87355111
48,1,1128.439125,319.8536585,385.1418919,2850.716747,974.4510192,45016.40283,960.6741573,7491.073218,126.6666667,8399.729366,7127.259277,213.4220846,8393.866337,198.5128205,2764.067127,4.120065789,2136.918091,236.8421053,9343.300334,879.1195493,1187.618789,0,166.6649849,3123.301176,468.5593077,644.0720045,849.1902048,1640.211677,11695.5352,170.9208443,96.44751381,33.87953092,151.4960159,47.60343088,231.3432836,0,11.38888889,16.50406504,159.2764228,0,73.76185458
49,1,825.211721,254.3414634,433.6891892,2664.333111,941.561178,42627.84702,896.6292135,7047.308819,162.2222222,9341.980886,7602.657499,193.2879257,8473.612624,204.5897436,2754.195459,1.098684211,2039.50108,202.247191,9244.776956,957.2635093,983.9804507,0,176.765893,2697.183624,480.9839092,661.1506066,866.6711958,1587.520337,12357.40987,174.3166227,81.10359116,22.58635394,242.6503984,51.97174571,231.3432836,0,22.77777778,11.95121951,61.2601626,0,67.43940991
50,1,760.2344201,193.9674797,407.7972973,2530.154827,953.9914172,39397.98022,1000.702247,6503.527498,231.1111111,9384.932522,7881.211144,243.623323,8551.080446,200.5384615,2739.387957,1.098684211,1632.852092,279.4204613,9018.173187,1015.871479,812.9242465,0,170.9939455,2149.3182,403.1574005,554.1718855,896.2956618,1675.086971,13225.00235,200.3509235,69.04765193,22.58635394,314.5468127,54.8839556,212.8358209,0,22.77777778,10.24390244,0,0,63.22444679
51,1,1145.766405,160.5691057,339.8310811,2469.364291,950.228094,36276.29742,1040.730337,5672.318907,291.1111111,9027.897046,8165.335862,239.5964912,8464.498762,194.4615385,2606.120434,1.098684211,1268.208603,319.33767,9052.656369,1146.111412,753.190334,0,169.5509586,1727.883259,359.3536494,493.9601487,882.5660985,1761.256298,14199.77165,201.4828496,64.66367403,20.07675906,243.9342629,58.80423814,217.4626866,0,79.72222222,10.52845528,61.2601626,0,60.48472076
52,1,1423.002889,120.7479675,239.5,2312.423488,957.5558316,33346.64111,1360.955056,5027.549626,337.7777778,9312.451636,8354.752341,189.2610939,8462.220297,176.2307692,2615.992103,2.472039474,1244.077784,377.8829095,9315.385377,1287.204673,824.8710291,0,208.5116044,1521.848399,423.6775027,582.3783968,941.3743464,1796.105877,15963.17726,177.7124011,66.85566298,26.35074627,218.2569721,56.1160444,217.4626866,0,205,12.5203252,61.2601626,0,58.79873551
53,1,1630.930252,86.06504065,223.3175676,2039.986437,947.5164722,30938.2917,1465.02809,4406.570778,324.4444444,9656.064726,8280.471369,126.8452012,8118.17203,180.2820513,2778.87463,13.18421053,1263.739933,415.138971,9034.59375,1213.402045,961.7159924,0,272.7245207,1465.657073,533.6244048,733.5091511,1077.030867,1657.317385,17724.57812,149.414248,72.33563536,45.17270789,292.7211155,54.32391524,222.0895522,6.403361345,205,13.37398374,24.50406504,0,55.0052687
54,1,1782.543954,61.65853659,220.0810811,1748.965503,920.3674751,29486.06661,1569.101124,4844.508949,297.7777778,9623.850999,8512.599407,88.59029928,7662.47896,196.4871795,2793.682132,10.71217105,1769.5934,439.0892963,8926.218034,1215.57271,1200.651643,0,352.0887992,1526.531009,660.2165232,907.520078,1219.529043,1424.596253,20071.05646,126.7757256,76.71961326,135.5181237,350.4950199,52.19576186,194.3283582,12.80672269,216.3888889,15.6504065,24.50406504,0,50.36880927
55,1,2001.300867,57.80487805,178.0067568,1547.944585,872.6322507,28648.20913,1561.095506,4841.595835,293.3333333,10093.63452,9086.419917,48.32198142,7682.985149,176.2307692,2808.489635,14.55756579,2304.046356,441.7504435,9019.815243,1204.719382,1419.494977,0,349.2028254,1638.91366,731.9328248,1006.099834,1332.02647,1325.264806,23445.50697,82.63060686,66.85566298,259.7430704,341.5079681,52.64379415,189.7014925,10.67226891,148.0555556,19.06504065,257.2926829,0,46.99683878
56,1,2001.300867,61.65853659,142.4054054,1380.180942,770.1407255,27468.10844,1505.05618,5431.986983,313.3333333,10316.44613,9595.244576,34.22807018,7225.013614,180.2820513,2798.617966,16.75493421,2634.727951,393.849793,8745.591842,1083.162111,1370.621776,0,467.5277497,1563.991893,975.6618765,1341.124784,1426.518136,1198.015828,26653.71776,48.67282322,87.67955801,223.3539446,340.2241036,50.40363269,208.2089552,4.268907563,227.7777778,17.07317073,563.5934959,0,32.66596417
57,1,2074.941808,56.5203252,122.9864865,1214.754655,676.1311283,25157.10935,1545.08427,6003.928409,251.1111111,9194.334637,9524.677653,26.1744066,6288.564356,153.9487179,2764.067127,29.93914474,2985.965429,585.452395,8926.218034,959.4341748,1005.158838,0,428.5671039,1367.322254,1372.507663,1886.620855,1413.801156,1081.325797,28157.12321,31.6939314,93.15953039,447.9626866,341.5079681,40.21089808,222.0895522,2.134453782,170.8333333,15.36585366,686.1138211,13.43589744,21.0748156
58,1,2233.05324,52.66666667,110.0405405,1085.157102,618.1365888,21771.48321,1360.955056,6107.829483,286.6666667,7876.256299,9491.251215,14.09391125,6331.855198,149.8974359,2704.837117,35.15789474,3466.794343,721.1709048,8893.376908,800.9755894,683.6817812,0,398.2643794,1212.796109,1641.364658,2256.186161,1335.388818,922.7895287,28545.11871,19.24274406,76.71961326,494.3901919,335.0886454,21.61755802,161.9402985,4.268907563,284.7222222,28.45528455,269.5447154,0,35.61643836
