Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
2274,14,2583.367563,192.3196721,568,1152.681014,409.1526047,73021.80041,295.6632653,396.1974334,1054.393673,17020.68393,11266.12155,387.8012295,4698.316583,60.71900826,969.9266307,19.45158247,7186.03144,962.2641509,4337.584592,6266.39337,441.8625926,14.63414634,269.8385469,1627.311069,333.7637721,662.1265397,3049.774998,1198.963489,10368.7494,181.5444744,1064.264989,1633.335508,506.2979381,0,130.787717,100.3193277,250.5555556,5.650857719,597.7586619,176.9487437,19.34156379
2275,14,1862.676447,176.454918,583.6666667,1401.162612,407.6710785,67138.78455,402.2959184,250.875946,1000.322203,22974.59245,10369.23757,241.4000781,4596.9933,64.63636364,1306.538741,19.33699288,6074.972421,967.4099485,5567.385186,5972.099694,643.3080231,10.97560976,289.3188698,1783.842629,425.5419631,844.1977561,2994.067867,1148.031676,12190.473,195.4204852,1019.626943,1638.455682,596.6608247,0,131.2016021,74.70588235,159.4444444,2.260343088,303.3805257,134.2914573,27.77777778
2276,14,1550.448248,194.1004098,553.3333333,1867.943063,388.9153101,64243.20709,523.4693878,170.3599868,1060.632689,27743.2707,11026.60282,219.6969165,4306.239531,90.09917355,1729.017173,27.90256454,5109.74214,843.9108062,6730.30603,6592.344964,413.3199158,7.317073171,273.4460141,3037.591225,602.5714715,1195.392061,2872.769185,1073.757773,13912.42771,237.0485175,966.7660992,1670.45677,651.1443299,0,144.0320427,23.4789916,91.11111111,1.130171544,77.42054958,57.66633166,36.21399177
2277,14,1595.357783,260.1495902,525.6666667,2064.149987,540.6260305,63080.58748,581.6326531,153.1767029,1110.544815,29478.09253,12030.13382,158.2046253,3660.854271,84.2231405,1930.178183,31.99914229,4598.938224,1461.406518,7608.869909,7377.1281,245.9061385,10.97560976,266.2310797,4166.133275,754.4775603,1496.746076,2696.177943,898.8075256,14895.37097,272.8948787,649.6010363,1591.094073,729.5474227,0,165.5540721,6.403361345,56.94444444,1.130171544,5.401433692,3.949748744,46.91358025
2278,14,1819.90546,275.6905738,586.3333333,2387.811653,718.5854952,61652.45176,639.7959184,199.8170451,933.7727006,26835.61192,12454.9736,189.9978532,3187.278057,72.47107438,2201.080384,39.56205506,4795.766685,1806.174957,7938.54774,7200.093688,300.7959016,14.63414634,261.9021191,5292.898682,685.89557,1360.691897,2566.805936,732.2883656,16516.4587,283.3018868,473.3982235,1557.812942,744.1649485,0,153.965287,4.268907563,45.55555556,2.260343088,0,0,56.99588477
2279,14,1950.356968,280.3852459,540.3333333,2748.559147,869.7686208,60889.10882,794.8979592,191.9618295,717.486819,26183.31891,12970.7256,233.9753123,2744.539363,86.18181818,2245.021366,60.33141779,4806.522339,1070.325901,8756.841161,7214.464717,421.0044827,10.97560976,240.9788093,6672.508377,677.1294627,1343.301537,2375.867625,555.8440226,19487.25019,271.7385445,358.2790526,1491.25068,683.0371134,0,170.5206943,0,34.16666667,4.23814329,47.71266428,0,55.96707819
2280,14,1749.333333,333.3217213,486,2824.012404,810.4158438,60294.72587,804.5918367,131.0839092,609.3438781,24884.28432,13969.01166,245.9691647,2590.351759,84.2231405,2235.346287,67.80838837,5405.164093,1196.397942,9131.997222,7505.217705,731.1316439,14.63414634,199.1321897,6877.663838,630.7165573,1251.226785,2204.244178,511.2925213,22778.52574,263.6442049,229.0636566,1461.809679,694.9969072,0,187.9038718,0,79.72222222,5.933400605,161.1427718,0,51.2345679
2281,14,2025.206194,406.4938525,387,3050.841973,733.7432396,56448.2233,862.755102,112.4277723,576.0691271,24026.58841,14233.00675,245.5884075,2550.703518,82.26446281,2407.482061,13.55021872,5584.962769,1433.104631,9070.939944,7375.461894,1003.384869,10.97560976,168.8294652,7579.718168,573.1453892,1137.016072,2052.932726,633.5544169,25108.19225,231.2668464,122.1672835,1419.568244,691.0103093,0,104.2990654,0,125.2777778,7.063572149,485.2287933,0,65.02057613
2282,14,2463.608802,401.3135246,363.3333333,3192.371933,731.1640094,53115.00844,969.3877551,158.0862126,488.7229057,22058.60653,14087.89687,215.1278298,2352.462312,86.18181818,2622.349432,7.706149756,5426.854661,2240.994854,8766.912465,6958.910336,706.9801482,7.317073171,145.7416751,8343.48745,601.1838768,1192.639325,1907.357984,674.5061222,24717.74448,211.6091644,46.98741673,1409.327896,750.8092784,0,119.1989319,0,136.6666667,8.758829465,489.7299881,0,60.49382716
2283,14,2352.404238,395,294,3090.895267,741.6861785,50223.02449,1100.255102,241.5478776,588.5471588,21439.6221,15920.12769,170.7696136,2292.98995,90.09917355,2580.424091,17.50355948,5187.98952,2539.451115,8634.883969,7032.639962,833.7755009,7.317073171,135.6407669,9386.844165,657.5509831,1304.461399,1783.886817,588.8122118,24798.06158,187.3261456,9.397483346,1400.367591,738.8494845,0,172.5901202,0,148.0555556,9.889001009,369.0979689,0,64.19753086
2284,14,2294.663407,397.2663934,234.3333333,2791.93987,794.3401417,47486.01782,1245.663265,239.5840737,605.1845343,20790.10481,18074.04788,148.4953162,2229.112228,78.34710744,2467.951302,23.29033365,5256.736073,2760.720412,8323.303012,6453.42502,993.5047114,14.63414634,123.3753784,10125.55344,743.1274374,1474.229499,1636.32722,538.7127031,24017.95037,164.1994609,5.873427091,1388.8472,777.3865979,0,185.4205607,0,148.0555556,9.606458123,465.4235364,0,59.87654321
2285,14,2730.927465,566.2745902,234.6666667,2091.65673,736.9812328,45693.10412,1337.755102,301.934847,648.857645,21525.66926,20595.11357,126.601776,2094.748744,78.34710744,2337.337741,28.61874946,5345.111693,2899.656947,7429.160085,6094.357576,917.7568383,10.97560976,124.0968718,11128.51491,844.4569256,1675.24875,1439.407046,795.3044935,24565.73809,145.6981132,3.524056255,1386.287113,827.8835052,0,152.7236315,0,170.8333333,6.498486377,429.4139785,0,65.8436214
2286,14,3250.594947,431.9098361,222.3333333,1364.050634,602.9126717,45869.17612,1381.377551,478.1862455,642.6186292,24320.81419,22191.32228,109.8484582,1986.81742,80.30578512,2207.127308,45.14829745,4972.069774,2704.116638,7019.226553,6381.153324,793.1570762,3.658536585,93.79414733,11693.58075,892.1875151,1769.937547,1327.069773,1262.518053,23822.17743,114.4770889,11.74685418,1340.205546,922.2329897,0,170.5206943,0,205,4.520686176,347.4922342,0,74.89711934
2287,14,3776.678077,217.0881148,220.6666667,755.897074,405.2219381,43278.40731,1269.897959,634.3086542,563.5910955,25036.94865,22617.91037,71.39197892,1674.036851,72.47107438,2114.004676,34.94982417,4239.340871,2153.516295,6382.216597,7062.215122,844.2045559,7.317073171,73.59233098,12310.26273,829.3669539,1645.312994,1310.662189,1321.071278,23666.71992,78.63072776,32.89119171,1249.322458,846.4876289,0,200.7343124,0,182.2222222,3.955600404,198.0525687,0,79.83539095
2288,14,4296.345558,138.7356557,229,348.6190322,222.2782992,39484.01535,1260.204082,793.8677196,497.0415934,19782.52029,21189.53959,38.07572209,953.760469,72.47107438,2311.94066,9.31040398,4756.418919,1451.114923,5335.587838,7602.690769,755.8320373,7.317073171,103.8950555,10668.73852,650.7253544,1290.920595,1194.79707,1224.920385,23628.75754,28.9083558,62.25832717,1185.320283,855.7896907,0,239.2256342,0,91.11111111,3.107971746,81.02150538,0,81.89300412
2289,14,4448.182559,110.2438525,184.6666667,264.8164736,145.3471019,35818.21667,1129.336735,897.9493254,476.244874,17445.36832,19722.70595,41.31215847,570.4941374,78.34710744,2433.685399,14.81070418,5305.943188,671.5265866,4880.176076,7626.434208,455.0361358,7.317073171,182.5378406,8781.383085,501.454891,994.7951801,982.8573709,1086.330201,23378.70782,19.65768194,148.0103627,1109.797716,919.5752577,0,230.9479306,0,56.94444444,3.673057518,332.188172,0,88.47736626
2290,14,4251.436023,95.83606557,188.3333333,308.6504587,210.9200002,37110.17226,1076.020408,977.9743337,503.2806093,15235.89924,18825.82198,65.10948478,429.5226131,97.9338843,2791.663307,17.07384853,6416.554054,475.9862779,4672.298074,7745.984505,332.6319641,10.97560976,214.283552,8202.665151,357.030755,708.2839964,787.1695465,976.2186816,22732.71989,2.312668464,360.6284234,979.233279,938.1793814,0,226.8090788,4.268907563,113.8888889,11.01917255,500.5328554,3.159798995,103.0864198
2291,14,4381.887531,82.72336066,188.6666667,512.0010889,255.6214663,42809.61294,1085.714286,922.9878249,588.5471588,13564.91885,18329.30141,91.0009758,436.1306533,103.8099174,2979.521084,23.97787117,7207.363486,540.3087479,4747.675487,7865.951354,98.80157351,14.63414634,251.8012109,9296.609425,506.3401542,1004.486653,647.5191483,802.7135428,22981.98527,0,452.253886,874.2697118,843.8298969,0,202.8037383,10.67226891,125.2777778,28.53683148,488.8297491,16.58894472,122.0164609
2292,14,4292.06846,60.54508197,174,916.7577342,270.0656124,47823.19844,1071.173469,1027.069431,625.9812537,11691.31127,17853.76059,126.9825332,594.7236181,168.446281,3126.662904,31.74131572,7911.141754,686.9639794,4855.784637,6674.822173,83.43243985,14.63414634,290.7618567,11025.93718,842.1515982,1670.6754,566.036122,759.507346,23522.40013,1.156334232,552.1021466,741.1451876,745.4938144,0,168.0373832,17.07563025,136.6666667,44.64177598,524.839307,27.64824121,138.2716049
2293,14,3917.822331,84.82786885,201.3333333,1277.437006,265.8282924,56587.48736,950,1123.786772,609.3438781,12759.96152,9909.431553,151.3509953,823.8023451,203.7024793,2853.745062,43.85916459,8213.465251,715.2658662,4952.248843,5885.873521,151.495746,18.29268293,310.2421796,13358.66885,1090.883136,2164.113473,456.9921783,673.6386899,24115.52309,2.312668464,783.5151739,725.7846656,841.1721649,0,136.1682243,49.09243697,102.5,55.94349142,525.739546,18.95879397,141.1522634
2294,14,3787.370823,86.44672131,254,1854.796064,344.1948928,67951.97502,877.2959184,1065.363606,781.9566491,12693.34436,8575.469613,255.4880952,1189.447236,207.6198347,2904.942353,45.83583498,8158.701048,661.2349914,4555.376533,6065.823794,294.7580276,25.6097561,306.6347124,14051.37243,1083.086745,2148.646852,340.4288541,499.726931,24909.90941,0,959.7179867,675.862969,900.971134,0,87.74365821,87.51260504,125.2777778,58.76892028,678.7801673,31.59798995,135.5967078
2295,14,3468.726976,83.53278689,276,2334.445654,536.3213302,78257.99361,833.6734694,1209.703192,958.7287639,12579.54005,13292.41498,254.3458236,1493.417085,203.7024793,3130.291059,56.43537182,7309.094043,676.6723842,4174.240636,6268.476128,435.8247187,25.6097561,283.5469223,13182.40721,1403.928275,2785.138018,289.8510508,383.7654495,25513.69949,1.156334232,906.8571429,532.4980968,894.3268041,0,90.64085447,102.4537815,170.8333333,53.40060545,561.7491039,35.54773869,132.0987654
2296,14,2976.860636,58.76434426,356,3020.397527,765.8009478,83816.1653,785.2040816,1395.282659,827.7094318,12371.36143,11538.8582,254.155445,1867.872697,191.9504132,3066.596791,55.23218115,7160.397132,864.4939966,4227.744436,6765.838688,357.3323575,25.6097561,247.4722503,12251.72703,1333.187993,2644.802182,276.5438001,320.0902231,25284.04278,3.469002695,851.6469282,523.5377923,871.7360825,0,110.9212283,91.78151261,113.8888889,39.55600404,504.1338112,78.20502513,131.0699588
2297,14,2497.825591,38.85245902,366.6666667,3784.549339,891.1730386,84789.60037,630.1020408,1611.301086,665.4950205,16673.71957,10797.57397,201.6109485,1903.115578,176.2809917,2651.374667,57.35208852,8214.182295,1250.428816,4443.805372,9245.36184,324.9473973,25.6097561,323.950555,10932.24266,964.8919852,1914.169975,295.2691458,372.5002964,25057.20972,6.938005391,832.8519615,524.8178358,774.728866,0,95.60747664,83.24369748,68.33333333,25.99394551,353.7939068,86.10452261,121.399177
2298,14,2067.97718,29.625,473,4245.645925,1005.988695,83773.16288,581.6326531,1663.341889,490.8025776,23093.9482,10850.02333,204.6570062,1691.658291,135.1487603,1905.18423,61.50596106,7704.095422,1857.632933,4845.398605,9743.557504,183.3318086,14.63414634,414.1372351,10221.67915,657.018007,1303.404072,381.9243354,599.4026934,23723.82036,9.250673854,774.1176906,491.5367047,778.7154639,0,79.87983979,83.24369748,56.94444444,14.1271443,202.5537634,52.13668342,113.1687243
2299,14,2211.259984,28.32991803,621.6666667,4350.761303,1008.122014,80347.72124,620.4081633,1575.952616,334.8271822,28570.43375,10105.24248,201.0398126,1416.323283,80.30578512,1448.036765,60.76112874,7014.926917,2652.658662,6043.096919,9810.622305,102.0949593,14.63414634,468.9707366,8648.602431,458.6724609,909.9226302,614.2764935,898.5168096,23435.33765,26.59568733,581.469282,536.3382273,764.0979381,0,103.4712951,81.1092437,34.16666667,5.933400605,171.0454002,52.13668342,110.9053498
2300,14,2157.796251,47.43237705,653,4548.448219,1050.981768,78019.81768,504.0816327,1407.556433,318.1898067,32734.00614,11524.8717,263.8647541,1160.812395,48.96694215,1212.206724,85.51247963,6413.68588,3602.058319,7684.089958,9824.576782,128.9909432,18.29268293,479.0716448,7728.769127,399.1786725,791.8977889,992.8898803,1081.806555,22922.53179,38.15902965,385.2968172,454.4154432,667.0907216,0,112.1628838,44.82352941,0,2.260343088,149.4396655,15.79899497,113.5802469
2301,14,1869.092095,35.77663934,653,4569.921153,1093.473189,74454.24857,373.2142857,1197.429418,291.1540715,33089.29765,12837.8539,254.155445,918.5175879,33.29752066,955.0108845,112.3550905,6011.155543,3864.493997,9407.384432,9815.620924,123.5019669,10.97560976,453.0978809,6550.761608,343.4731249,681.3881274,1286.90601,1136.554229,23134.30539,41.62803235,317.1650629,386.5731376,609.9494845,0,151.0680908,14.94117647,11.38888889,1.977800202,148.5394265,0,116.4609053
2302,14,2281.832111,29.78688525,609.3333333,4224.654462,1068.456616,66455.25726,315.0510204,1110.531096,241.2419449,32634.0804,14117.61817,247.8729508,843.6264657,21.54545455,1023.139563,126.4782571,5090.919746,3133.790738,10384.30089,9681.699598,195.9564541,10.97560976,396.8213925,5358.821472,233.8906414,463.996437,1415.386479,1379.436741,23284.27248,33.53369272,265.4789045,433.9347471,574.0701031,0,193.6982644,0,34.16666667,7.346115035,150.3399044,0,120.5761317
2303,14,1837.013855,57.4692623,574,3906.886636,973.2480043,59405.95899,285.9693878,1097.766371,222.5248975,27393.53062,15928.86924,246.9210578,852.4371859,19.58677686,1280.738531,112.1259113,4068.415609,2130.360206,10453.85583,9525.701039,185.5273991,7.317073171,370.8476287,4358.75873,177.3611042,351.8521301,1399.230739,1450.155293,23608.5214,45.09703504,270.1776462,441.6150082,522.2443299,0,164.3124166,0,22.77777778,23.73360242,151.2401434,0,123.6625514
2304,14,1464.906275,44.35655738,525.3333333,3115.667252,891.9491179,53855.03392,242.3469388,1123.786772,224.6045694,25708.67166,18941.21056,249.7767369,953.760469,23.50413223,1588.325405,90.72630586,4113.589355,1399.656947,10039.35874,9298.472164,254.6885006,10.97560976,379.5055499,4090.859735,141.4547714,280.6205051,1304.987373,1464.218621,23931.51536,38.15902965,290.1472983,454.4154432,465.1030928,0,181.2817089,0,11.38888889,57.07366297,175.546595,0,114.4032922
2305,14,1526.924205,23.14959016,407.6666667,2161.674048,834.8276389,50205.17798,203.5714286,1308.875288,199.6485062,23457.56685,20694.76734,252.4420375,887.680067,25.46280992,1853.986939,84.22334677,3616.230006,748.7135506,9653.501915,8823.395111,444.0581831,10.97560976,361.4682139,3504.100156,125.6540496,249.2747507,1241.534809,1594.472635,24514.28495,30.06469003,239.6358253,482.5764002,410.6195876,0,221.0146862,0,11.38888889,98.04238143,207.9551971,0,95.47325103
2306,14,1881.92339,27.03483607,261.3333333,1692.578785,799.8877008,46997.86319,169.6428571,1291.201053,183.0111306,19999.02605,21869.6329,251.8709016,826.0050251,25.46280992,2275.659115,60.58924436,2941.223111,475.9862779,9268.904006,8003.82992,713.5669198,14.63414634,243.1432896,2732.102214,103.6087186,205.5408288,1102.964988,1740.697534,25314.94604,21.9703504,218.4914878,477.4562262,334.8742268,0,204.8731642,0,11.38888889,122.9061554,210.655914,0,74.27983539
2307,14,2384.482478,33.67213115,195,1301.470812,774.2726416,42233.4369,106.6326531,1199.393221,183.0111306,18333.5971,22229.78514,250.1574941,828.2077052,43.09090909,2758.606789,23.86328159,2547.655819,393.6535163,8792.720181,7104.28683,682.8286525,18.29268293,91.629667,1967.584872,87.31480088,173.2166634,1036.466217,1811.689084,25519.97426,9.250673854,240.8105107,467.2158782,309.6257732,0,213.1508678,0,22.77777778,140.1412714,230.4611708,0,62.75720165
2308,14,2799.361043,69.61065574,156,907.3468244,658.9553164,38640.66409,92.09183673,922.496874,189.2501465,17259.39542,23327.72498,253.2035519,887.680067,45.04958678,2854.954447,15.32635732,2239.506343,365.3516295,8126.12577,6364.282986,360.0768457,18.29268293,8.657921292,1241.592621,87.28378514,173.1551338,950.0714429,1808.268164,25977.09151,6.938005391,311.2916358,369.9325721,283.0484536,0,239.6395194,0,68.33333333,142.1190716,191.7508961,0,57.40740741
2309,14,3141.528932,68.31557377,112.3333333,707.3750054,534.9752416,35239.12022,63.01020408,732.9897993,189.2501465,16848.58961,24018.30816,263.4839969,944.9497487,52.88429752,3202.45102,11.14383738,3152.123552,226.4150943,8141.075361,6326.793346,253.0418077,14.63414634,33.18869828,794.0657128,85.61140288,169.837432,823.0737054,1548.655421,26438.91483,8.094339623,370.0259067,308.490484,257.8,0,245.8477971,0,125.2777778,135.9031282,403.307049,0,59.67078189
2310,14,3631.256724,35.77663934,90,454.6640131,515.4015198,33294.71736,77.55102041,616.6344192,160.1347393,18855.4315,24647.70043,278.5239071,914.1122278,43.09090909,3149.641216,9.510935758,3970.987314,149.2281304,7963.568635,6249.314756,207.4833044,10.97560976,126.2613522,456.9711656,79.46908998,157.6522018,692.1788195,1291.303884,26510.13351,3.469002695,427.5854922,285.4497009,248.4979381,0,252.4699599,0,91.11111111,113.2996973,550.0459976,0,68.3127572
2311,14,3520.05216,19.58811475,71,317.0354726,464.9905496,31841.23471,82.39795918,526.7903916,145.5770357,19696.47312,24791.062,229.4062256,949.3551089,31.33884298,3083.931307,3.036624067,4504.646994,185.2487136,7231.825479,5894.621104,54.34086543,7.317073171,128.4258325,344.3881324,107.1995922,212.6644681,437.2138907,989.9561057,24994.46198,1.156334232,523.9096965,294.4100054,255.142268,0,257.8504673,0,34.16666667,81.65489405,273.6726404,0,82.51028807
2312,14,3396.0163,21.5307377,65.33333333,344.1487749,353.8071923,29659.98698,63.01020408,450.6929911,153.8957235,17084.52538,23986.83855,214.3663154,986.80067,19.58677686,3172.619528,0.630242731,5072.366244,138.9365352,6417.46616,4483.136148,47.20519623,10.97560976,229.4349142,172.1473125,109.0374884,216.3105195,282.9537506,780.3966419,24892.34005,1.156334232,662.5225759,217.6073953,261.7865979,0,252.0560748,0,11.38888889,53.96569122,196.2520908,0,91.97530864
2313,14,3408.847596,42.89959016,80,542.6426063,315.1459524,21415.39924,87.24489796,425.1635406,168.4534271,23146.68678,10904.22099,188.4748244,751.1139028,25.46280992,3033.540273,5.73E-02,5326.110039,108.0617496,5476.900817,3978.483935,12.07574787,18.29268293,243.1432896,107.2531056,60.34243702,119.7084056,175.0112843,561.1477921,25431.81369,0,834.0266469,174.0859163,217.9340206,0,268.611482,0,11.38888889,45.77194753,170.1451613,0,108.6419753
2314,14,3357.522412,69.61065574,122,711.1863697,382.0858275,14692.34487,77.55102041,449.2201382,207.9671939,18477.93427,9701.382443,210.3683646,497.8056951,27.4214876,2730.387809,0,3860.293712,195.5403087,5471.865165,3909.961204,5.488976306,14.63414634,195.5247225,174.11097,84.6747742,167.9793313,116.3043602,316.8887851,25103.01557,0,905.6824574,206.0870038,204.6453608,0,252.8838451,0,22.77777778,59.33400605,148.5394265,0,131.2757202
2315,14,3344.691117,119.147541,180.6666667,531.7604198,257.8750348,14004.01399,82.39795918,496.3514314,216.2858817,13903.55607,8638.40884,280.046936,416.3065327,11.75206612,2522.776748,5.73E-02,4061.693326,221.2692967,5587.842522,4000.977719,44.46070808,14.63414634,170.9939455,760.1224894,225.2043613,446.7644391,102.6368518,236.2994907,24319.92384,4.625336927,945.6217617,244.4883089,216.6051546,0,251.6421896,0,113.8888889,73.17860747,198.9528076,20.53869347,151.8518519
2316,14,3312.612877,141.3258197,176.3333333,558.5787664,89.7122095,15127.68502,96.93877551,710.4060546,276.5963679,14067.32325,7474.033149,104.7082358,579.3048576,13.7107438,2179.311457,0.601595334,4276.716768,221.2692967,5800.441447,3630.663384,155.3380295,10.97560976,184.7023209,1510.520198,629.301723,1248.420012,77.25970261,191.9779549,23151.71789,12.71967655,1105.378979,253.4486134,247.1690722,0,228.4646195,6.403361345,136.6666667,84.76286579,359.1953405,7.899497487,170.5761317
2317,14,3331.859821,152.0102459,138.3333333,754.9845602,78.58273423,14375.48639,106.6326531,1416.884501,359.7832455,15482.93786,6591.135666,132.1227557,726.8844221,11.75206612,2099.895187,2.00531778,4783.397683,231.5608919,5724.591941,3094.561528,293.1113347,14.63414634,199.8536831,2170.028615,738.9235632,1465.889778,60.99556032,143.6202863,22518.75012,21.9703504,1202.877868,303.37031,277.7329897,0,212.3230975,12.80672269,136.6666667,84.19778002,490.630227,0,180.0411523
2318,14,3648.365118,145.8586066,122,1169.565741,181.7468522,18155.92565,116.3265306,1332.440935,467.9261863,15288.63782,5608.584408,174.5771858,850.2345059,13.7107438,2062.404257,5.414358007,5238.899614,226.4150943,5115.278071,2681.758933,310.6760589,14.63414634,231.5993946,2432.410667,564.4483211,1119.762673,61.63385805,123.5010847,24119.75856,40.47169811,1256.913397,407.0538336,264.4443299,0,174.2456609,21.34453782,68.33333333,73.74369324,713.8894863,63.98592965,184.3621399
2319,14,3543.576202,165.6086066,116.6666667,1561.276852,289.5387693,25272.25563,150.255102,1480.217177,584.3878149,14475.35335,5201.227747,182.3827088,1030.854271,17.62809917,2249.052649,5.328415816,5678.805847,285.5917667,4050.867166,2373.927332,469.8563718,14.63414634,310.2421796,2384.254304,563.8620901,1118.599698,73.33287586,143.9524472,25163.25339,77.47439353,1295.678016,533.7781403,255.142268,0,170.1068091,53.36134454,56.94444444,70.91826438,548.2455197,92.4241206,184.3621399
2320,14,2987.553382,174.9979508,99,1963.336731,257.2907066,34331.25927,106.6326531,1649.104311,413.8547159,20196.10181,4307.840393,161.2506831,1279.757119,47.00826446,2111.585907,3.552277211,5756.784335,283.0188679,2856.316134,2407.459732,478.0898362,14.63414634,264.0665994,2337.126522,508.9803456,1009.724312,99.09292391,147.0824445,25629.93967,87.88140162,1334.442635,743.7052746,283.0484536,0,153.965287,66.16806723,79.72222222,71.76589304,404.2072879,84.52462312,181.0699588
2321,14,2035.898941,162.0471311,83.33333333,2746.075132,324.1763989,37471.49554,77.55102041,1554.841724,380.5799649,25542.12876,9502.074893,273.3836846,1458.174204,39.17355372,1929.775054,5.328415816,6537.286266,205.8319039,1842.419112,2638.437571,324.3984997,14.63414634,236.6498486,2163.015552,422.8847386,838.9263066,166.4512362,139.4093965,26251.61285,106.3827493,1323.870466,1167.399674,354.8072165,0,142.376502,44.82352941,68.33333333,75.15640767,328.5872162,72.67537688,178.1893004
2322,14,1469.183374,151.5245902,84.33333333,3229.659045,427.969955,40512.77007,67.85714286,1376.626522,484.5635618,27993.08504,12694.49233,163.1544692,1502.227806,7.834710744,1465.371281,2.721502702,6390.919746,90.05145798,988.7187632,2139.200528,306.8337755,14.63414634,349.2028254,1950.005461,253.8006187,503.4942061,337.5262484,154.2845615,26988.42812,144.541779,1285.105848,1594.934203,403.9752577,0,149.8264352,21.34453782,11.38888889,76.00403633,225.0597372,61.6160804,176.3374486
2323,14,1338.731866,145.3729508,115,3527.282696,637.1002302,46866.18827,77.55102041,903.3497861,418.0140598,26272.14179,13276.68017,186.5710383,1352.445561,5.876033058,1117.874708,4.182519942,5124.979316,108.0617496,803.3438304,1944.254399,422.1022779,7.317073171,402.5933401,2299.910536,203.5671508,403.8401541,718.2684225,315.2914269,27507.35189,158.4177898,1261.612139,1813.821642,437.1969072,0,155.6208278,6.403361345,0,79.67709384,189.0501792,2.369849246,171.6049383
2324,14,1496.984515,138.5737705,196.6666667,3772.414921,786.0462409,51483.64034,53.31632653,670.639026,378.5002929,27165.92199,13607.11111,231.1196331,1202.663317,3.917355372,895.751028,4.440346513,4726.840871,120.9262436,1008.231914,1710.568975,631.7811728,7.317073171,315.2926337,3841.942763,235.2931748,466.7788077,1366.028559,706.4505134,27805.71736,158.4177898,1252.214656,1939.265905,478.3917526,0,164.7263017,0,0,88.7184662,166.5442055,0,160.2880658
2325,14,1522.647107,218.2213115,212,3942.38619,801.8729651,55171.43571,29.08163265,554.7745969,472.0855302,24587.28283,13687.53346,254.5362022,1096.934673,1.958677686,523.2605015,4.526288704,4513.7893,198.1132075,1324.219066,1470.843553,1597.292105,3.658536585,228.7134208,4998.817586,387.7419682,769.2094503,2011.148072,1048.571311,27650.73046,157.2614555,1128.872687,2018.628603,597.9896907,0,159.3457944,0,0,95.21695257,195.3518519,0,144.4444444
2326,14,1785.688672,196.6905738,259,3741.205229,803.5414857,54846.30459,33.92857143,475.2405397,611.4235501,22089.13939,14547.70289,273.5740632,1028.651591,0,359.1872934,6.044600738,4777.840596,195.5403087,2179.807784,1305.889136,1894.794621,7.317073171,266.2310797,5235.578583,495.0603982,982.109671,2449.81469,1165.79472,26523.93802,165.3557951,925.6521095,2151.753127,675.0639175,0,194.5260347,2.134453782,0,101.9979818,186.3494624,0,131.2757202
2327,14,2260.446618,56.65983607,271,3565.396492,811.5661769,55429.1504,14.54081633,496.3514314,1075.190393,19302.32161,16664.90853,313.1728142,1008.827471,0,240.2644521,6.875375247,4315.795643,149.2281304,3205.979208,1270.690529,639.4657396,10.97560976,341.987891,5732.94499,382.0705263,757.9583425,2889.523439,1393.11313,25605.15431,204.671159,796.4367135,2153.03317,788.0175258,0,199.4926569,4.268907563,68.33333333,106.2361251,0,0,120.5761317
2328,14,2345.98859,60.22131148,223,3616.831219,781.3018555,55588.45392,9.693877551,496.3514314,1218.687756,18186.4842,17152.68754,289.9466237,1268.743719,0,123.7603806,5.041941847,4320.456426,56.60377358,4122.625204,1432.52081,368.3103101,0,492.7800202,6128.668741,361.5814633,717.3117729,3229.516873,1544.056637,25531.26885,185.0134771,743.5758697,2017.348559,799.9773196,0,221.8424566,10.67226891,261.9444444,106.2361251,151.2401434,0,116.872428
2329,14,2615.445803,64.91598361,179.6666667,3513.457063,695.158292,53999.73323,9.693877551,475.7314906,1249.882835,15821.57509,15580.95519,273.193306,1528.659966,0,102.7977102,2.520970924,4613.458356,61.74957118,4864.124936,1308.596721,349.6477907,0,588.7386478,6425.181032,337.4958916,669.530385,3569.441488,1470.416467,25282.78783,200.0458221,815.2316802,1770.300163,786.6886598,0,213.564753,23.4789916,353.0555556,102.2805247,150.3399044,0,116.872428
2330,14,2668.909535,111.0532787,211.3333333,3351.195382,539.5548318,54909.45349,14.54081633,558.7022047,1320.591681,14666.87768,13986.49478,343.062256,1583.726968,0,94.33201645,1.403722446,5632.287645,138.9365352,5763.303515,1027.007867,405.635349,0,621.9273461,6795.56425,268.5366385,532.7277855,3596.332282,1557.955623,25257.8456,168.8247978,808.1835677,1561.653072,761.4402062,0,206.5287049,44.82352941,364.4444444,86.74066599,150.3399044,1.579899497,111.3168724
2331,14,2720.234719,347.7295082,264.3333333,3101.043685,444.4718591,56624.03126,53.31632653,609.2701547,1547.275923,12374.13715,12266.15592,356.1983802,1603.551089,1.958677686,88.28509232,2.721502702,6331.046608,290.7375643,6419.511893,887.6713711,500.0457415,0,561.3218971,7554.751665,431.6174701,856.2504557,3712.893193,1431.051292,25153.37062,179.2318059,801.1354552,1264.68298,738.8494845,0,213.1508678,55.49579832,273.3333333,68.94046418,151.2401434,3.949748744,104.9382716
